t,roll,pitch,yaw
14.8753,-3.85545022,8.47668147,-92.2447849
14.8803,-3.87659237,8.43800682,-92.1548305
14.8853,-3.89763711,8.39916028,-92.0648761
14.8903,-3.91859017,8.36008456,-91.9749217
14.8953,-3.93944011,8.32077965,-91.8849674
14.9003,-3.96019264,8.28130286,-91.79444
14.9053,-3.98084777,8.24159688,-91.7044857
14.9103,-4.00139977,8.20166172,-91.6145313
14.9153,-4.02185436,8.16155468,-91.5245769
14.9203,-4.04221155,8.12121845,-91.4346225
14.9253,-4.06246561,8.08071033,-91.3446682
14.9303,-4.08261653,8.03997303,-91.2547138
14.9353,-4.10266433,7.99906385,-91.1647594
14.9403,-4.12260899,7.95792548,-91.074805
14.9453,-4.14245625,7.91661522,-90.9848507
14.9503,-4.16219464,7.87507578,-90.8948963
14.9553,-4.18182991,7.83336445,-90.8049419
14.9603,-4.20136204,7.79142394,-90.7144146
14.9653,-4.22079104,7.74931154,-90.6244602
14.9703,-4.24011117,7.70702726,-90.5345058
14.9753,-4.25932245,7.66451379,-90.4445515
14.9803,-4.27843059,7.62182843,-90.3545971
14.9853,-4.2974356,7.57897119,-90.2646427
14.9903,-4.31632602,7.53588476,-90.1746883
14.9953,-4.33511331,7.49262645,-90.084734
15.0003,-4.35379173,7.44919625,-89.9947796
15.0053,-4.37236129,7.40553686,-89.9048252
15.0103,-4.39082199,7.36170559,-89.8148708
15.0153,-4.4091681,7.31770243,-89.7249165
15.0203,-4.42741108,7.27352738,-89.6343891
15.0253,-4.44553946,7.22918045,-89.5444348
15.0303,-4.46355899,7.18460433,-89.4544804
15.0353,-4.48146392,7.13991362,-89.364526
15.0403,-4.49925426,7.09499373,-89.2745716
15.0453,-4.51693573,7.04990195,-89.1846173
15.0503,-4.53450835,7.00463829,-89.0946629
15.0553,-4.55196064,6.95920273,-89.0047085
15.0603,-4.56930408,6.91359529,-88.9147541
15.0653,-4.58653292,6.86781597,-88.8247998
15.0703,-4.60364144,6.82186475,-88.7348454
15.0753,-4.6206411,6.77574165,-88.644891
15.0803,-4.63752043,6.72944666,-88.5543637
15.0853,-4.65429091,6.68303707,-88.4644093
15.0903,-4.67094106,6.63639831,-88.3744549
15.0953,-4.68747089,6.58958766,-88.2845006
15.1003,-4.70388614,6.54260512,-88.1945462
15.1053,-4.72018678,6.49550799,-88.1045918
15.1103,-4.73636711,6.44823897,-88.0146374
15.1153,-4.75242712,6.40079806,-87.9246831
15.1203,-4.76837254,6.35318527,-87.8347287
15.1253,-4.7841919,6.30540059,-87.7447743
15.1303,-4.79989667,6.25750132,-87.6548199
15.1353,-4.81548113,6.20943016,-87.5648656
15.1403,-4.83094526,6.16118711,-87.4743382
15.1453,-4.84628907,6.11277218,-87.3843838
15.1503,-4.86151256,6.06424265,-87.2944295
15.1553,-4.87660999,6.01554124,-87.2044751
15.1603,-4.89158711,5.96672523,-87.1145207
15.1653,-4.90644391,5.91773734,-87.0245663
15.1703,-4.92117465,5.86857756,-86.934612
15.1753,-4.93578508,5.81930319,-86.8446576
15.1803,-4.95027518,5.76985693,-86.7547032
15.1853,-4.96463923,5.72029035,-86.6647489
15.1903,-4.97887723,5.67057481,-86.5747945
15.1953,-4.99298918,5.62071602,-86.4848401
15.2003,-5.00698081,5.57071399,-86.3943128
15.2053,-5.02084639,5.52057445,-86.3043584
15.2103,-5.03458592,5.47029168,-86.214404
15.2153,-5.0481994,5.41987712,-86.1244496
15.2203,-5.06168109,5.36932505,-86.0344953
15.2253,-5.07504247,5.31864121,-85.9445409
15.2303,-5.08827779,5.26782558,-85.8545865
15.2353,-5.10138134,5.21687817,-85.7646321
15.2403,-5.11436456,5.16579325,-85.6746778
15.2453,-5.12721601,5.11458802,-85.5847234
15.2503,-5.13993567,5.063251,-85.494769
15.2553,-5.15252928,5.01178793,-85.4048146
15.2603,-5.16499684,4.96019881,-85.3142873
15.2653,-5.17733262,4.90848364,-85.2243329
15.2703,-5.18953663,4.85664814,-85.1343786
15.2753,-5.20161458,4.80469233,-85.0444242
15.2803,-5.21356075,4.7526162,-84.9544698
15.2853,-5.22538087,4.70041974,-84.8645154
15.2903,-5.23706348,4.64810296,-84.7745611
15.2953,-5.24862003,4.59567733,-84.6846067
15.3003,-5.26004481,4.54313137,-84.5946523
15.3053,-5.27133781,4.49047081,-84.5046979
15.3103,-5.28249903,4.4377014,-84.4147436
15.3153,-5.29352274,4.3848174,-84.3247892
15.3203,-5.30442039,4.33183026,-84.2342619
15.3253,-5.31518627,4.27872853,-84.1443075
15.3303,-5.32581464,4.22552367,-84.0543531
15.3353,-5.33631123,4.17220994,-83.9643987
15.3403,-5.34667603,4.11879309,-83.8744444
15.3453,-5.35690906,4.0652731,-83.78449
15.3503,-5.36700457,4.01165571,-83.6945356
15.3553,-5.37696258,3.95793519,-83.6045812
15.3603,-5.38679454,3.90411153,-83.5146269
15.3653,-5.39648325,3.8501962,-83.4246725
15.3703,-5.40604592,3.79618347,-83.3347181
15.3753,-5.41546535,3.74207334,-83.2447637
15.3803,-5.42475299,3.68787153,-83.1542364
15.3853,-5.43390886,3.63357805,-83.064282
15.3903,-5.44292148,3.57919289,-82.9743277
15.3953,-5.45180233,3.52471606,-82.8843733
15.4003,-5.46054567,3.47015329,-82.7944189
15.4053,-5.46915722,3.41550458,-82.7044645
15.4103,-5.47762554,3.36076419,-82.6145102
15.4153,-5.48595634,3.30594932,-82.5245558
15.4203,-5.49415537,3.2510485,-82.4346014
15.4253,-5.50221689,3.19606174,-82.344647
15.4303,-5.51013516,3.1410005,-82.2546927
15.4353,-5.51792166,3.08585904,-82.1647383
15.4403,-5.52556492,3.03063736,-82.074211
15.4453,-5.53307066,2.97534694,-81.9842566
15.4503,-5.54044463,2.9199763,-81.8943022
15.4553,-5.54767536,2.86453117,-81.8043478
15.4603,-5.55476285,2.80901729,-81.7143935
15.4653,-5.56171855,2.75343465,-81.6244391
15.4703,-5.56853102,2.69778326,-81.5344847
15.4753,-5.57520598,2.64206311,-81.4445303
15.4803,-5.58174343,2.58627994,-81.354576
15.4853,-5.58813764,2.53042802,-81.2646216
15.4903,-5.59439434,2.47451306,-81.1746672
15.4953,-5.60051353,2.41853509,-81.0847128
15.5003,-5.60648948,2.36249982,-80.9941855
15.5053,-5.61232219,2.30640725,-80.9042311
15.5103,-5.61802312,2.25025165,-80.8142768
15.5153,-5.62357508,2.19404449,-80.7243224
15.5203,-5.62898953,2.13778004,-80.634368
15.5253,-5.63426647,2.08145828,-80.5444136
15.5303,-5.63940017,2.0250907,-80.4544593
15.5353,-5.64439063,1.96867154,-80.3645049
15.5403,-5.64924359,1.91220082,-80.2745505
15.5453,-5.6539533,1.85568426,-80.1845961
15.5503,-5.65851977,1.79912187,-80.0946418
15.5553,-5.66294874,1.74250791,-80.0046874
15.5603,-5.66723446,1.68585957,-79.9141601
15.5653,-5.67137695,1.6291654,-79.8242057
15.5703,-5.67538192,1.57243112,-79.7342513
15.5753,-5.67923793,1.51565673,-79.6442969
15.5803,-5.68295642,1.45884223,-79.5543426
15.5853,-5.68653168,1.40199336,-79.4643882
15.5903,-5.68996943,1.34511011,-79.3744338
15.5953,-5.69325821,1.28819248,-79.2844794
15.6003,-5.69640947,1.23124048,-79.1945251
15.6053,-5.6994175,1.17425982,-79.1045707
15.6103,-5.70228229,1.11725052,-79.0146163
15.6153,-5.70500384,1.06021257,-78.9246619
15.6203,-5.70758215,1.00314598,-78.8341346
15.6253,-5.71001722,0.94605646,-78.7441802
15.6303,-5.71231478,0.888944027,-78.6542258
15.6353,-5.71446337,0.831808675,-78.5642715
15.6403,-5.71646873,0.774656134,-78.4743171
15.6453,-5.71833657,0.717480675,-78.3843627
15.6503,-5.72006117,0.660288028,-78.2944084
15.6553,-5.7216368,0.603078192,-78.204454
15.6603,-5.72307493,0.545851166,-78.1144996
15.6653,-5.72436981,0.488612682,-78.0245452
15.6703,-5.72551573,0.431361593,-77.9345909
15.6753,-5.72652413,0.37410019,-77.8446365
15.6803,-5.7273893,0.316829048,-77.7541091
15.6853,-5.7281055,0.259549883,-77.6641548
15.6903,-5.72868419,0.202264417,-77.5742004
15.6953,-5.72911963,0.144974366,-77.484246
15.7003,-5.72941184,0.0876803051,-77.3942916
15.7053,-5.72955508,0.0303838375,-77.3043373
15.7103,-5.72956081,-0.026913203,-77.2143829
15.7153,-5.7294233,-0.0842093267,-77.1244285
15.7203,-5.72914255,-0.141503961,-77.0344741
15.7253,-5.72871856,-0.198794584,-76.9445198
15.7303,-5.72814561,-0.256080051,-76.8545654
15.7353,-5.72743514,-0.313359788,-76.764611
15.7403,-5.72658143,-0.370630931,-76.6740837
15.7453,-5.72558448,-0.427893479,-76.5841293
15.7503,-5.72443857,-0.485145142,-76.4941749
15.7553,-5.72315514,-0.542384199,-76.4042206
15.7603,-5.72172848,-0.599611797,-76.3142662
15.7653,-5.72015857,-0.656821633,-76.2243118
15.7703,-5.71844543,-0.714014281,-76.1343574
15.7753,-5.71658905,-0.77118974,-76.0444031
15.7803,-5.71458942,-0.82834801,-75.9544487
15.7853,-5.71244656,-0.885483362,-75.8644943
15.7903,-5.71016046,-0.942601525,-75.7745399
15.7953,-5.70773112,-0.99969104,-75.6845856
15.8003,-5.70516427,-1.05675764,-75.5940582
15.8053,-5.70244845,-1.11379559,-75.5041039
15.8103,-5.69959512,-1.17081062,-75.4141495
15.8153,-5.69659282,-1.22779127,-75.3241951
15.8203,-5.69345301,-1.28474327,-75.2342407
15.8253,-5.69016996,-1.3416609,-75.1442864
15.8303,-5.68674367,-1.39854988,-75.054332
15.8353,-5.68317988,-1.45539876,-74.9643776
15.8403,-5.67946711,-1.51221325,-74.8744232
15.8453,-5.67561683,-1.56899337,-74.7844689
15.8503,-5.67162332,-1.62572765,-74.6945145
15.8553,-5.66748656,-1.68242755,-74.6045601
15.8603,-5.6632123,-1.73908162,-74.5140328
15.8653,-5.65879479,-1.79568985,-74.4240784
15.8703,-5.65423405,-1.85225798,-74.334124
15.8753,-5.64953007,-1.90878026,-74.2441697
15.8803,-5.64468857,-1.96525098,-74.1542153
15.8853,-5.63970384,-2.02167587,-74.0642609
15.8903,-5.6345816,-2.07804919,-73.9743065
15.8953,-5.62931611,-2.13436521,-73.8843522
15.9003,-5.62390739,-2.19063539,-73.7943978
15.9053,-5.61836116,-2.24684828,-73.7044434
15.9103,-5.61267169,-2.30300388,-73.614489
15.9153,-5.60684471,-2.35910218,-73.5245347
15.9203,-5.60088022,-2.41514318,-73.4340073
15.9253,-5.59477249,-2.47112115,-73.344053
15.9303,-5.58852152,-2.52704184,-73.2540986
15.9353,-5.58213304,-2.58289376,-73.1641442
15.9403,-5.57560705,-2.63868839,-73.0741898
15.9453,-5.56894355,-2.69440854,-72.9842355
15.9503,-5.56213681,-2.75006566,-72.8942811
15.9553,-5.55519256,-2.80565403,-72.8043267
15.9603,-5.54810508,-2.86117364,-72.7143723
15.9653,-5.54088581,-2.91661876,-72.624418
15.9703,-5.5335233,-2.97199513,-72.5344636
15.9753,-5.52602328,-3.02729129,-72.4445092
15.9803,-5.51838575,-3.08251296,-72.3539819
15.9853,-5.51061072,-3.13766015,-72.2640275
15.9903,-5.50269817,-3.19272713,-72.1740731
15.9953,-5.49464811,-3.24771962,-72.0841188
16.0003,-5.48646055,-3.30262616,-71.9941644
16.0053,-5.47813547,-3.35744103,-71.90421
16.0103,-5.46967288,-3.41216996,-71.8142556
16.0153,-5.46107852,-3.46681295,-71.7243013
16.0203,-5.45234091,-3.52136999,-71.6343469
16.0253,-5.44347152,-3.57584109,-71.5443925
16.0303,-5.43446463,-3.63022051,-71.4544381
16.0353,-5.42532595,-3.68451399,-71.3644838
16.0403,-5.41604976,-3.73871007,-71.2745294
16.0453,-5.40663607,-3.79281448,-71.184575
16.0503,-5.39708486,-3.84682148,-71.0946206
16.0553,-5.38740187,-3.90073681,-71.0046663
16.0603,-5.37758711,-3.95455474,-70.9147119
16.0653,-5.36763483,-4.00826953,-70.8241846
16.0703,-5.35755077,-4.06188692,-70.7342302
16.0753,-5.3473292,-4.11540118,-70.6442758
16.0803,-5.33697586,-4.16881803,-70.5543214
16.0853,-5.32649073,-4.22212603,-70.4643671
16.0903,-5.31586809,-4.27532516,-70.3744127
16.0953,-5.30511367,-4.32842116,-70.2844583
16.1003,-5.29422747,-4.3814083,-70.1945039
16.1053,-5.28321523,-4.4342923,-70.1045496
16.1103,-5.27205974,-4.48705599,-70.0145952
16.1153,-5.2607782,-4.53971081,-69.9246408
16.1203,-5.24937061,-4.59225677,-69.8346864
16.1253,-5.23782551,-4.64468241,-69.7447321
16.1303,-5.22614863,-4.69699345,-69.6547777
16.1353,-5.21433997,-4.74918418,-69.5648233
16.1403,-5.20240526,-4.80126031,-69.4748689
16.1453,-5.19033877,-4.85321613,-69.3849146
16.1503,-5.17814622,-4.90505162,-69.2949602
16.1553,-5.1658219,-4.95676106,-69.2050058
16.1603,-5.1533658,-5.00835018,-69.1144785
16.1653,-5.14078365,-5.05981325,-69.0245241
16.1703,-5.12806971,-5.11115027,-68.9345697
16.1753,-5.11522973,-5.16235551,-68.8446154
16.1803,-5.10226369,-5.2134347,-68.754661
16.1853,-5.08916588,-5.2643821,-68.6647066
16.1903,-5.07594774,-5.31519773,-68.5747522
16.1953,-5.06259783,-5.36588731,-68.4847979
16.2003,-5.04912186,-5.41643364,-68.3948435
16.2053,-5.03551984,-5.4668482,-68.3048891
16.2103,-5.02179177,-5.51712525,-68.2149347
16.2153,-5.00793765,-5.56727051,-68.1249804
16.2203,-4.99395748,-5.61726681,-68.035026
16.2253,-4.97985699,-5.66713133,-67.9450716
16.2303,-4.96563045,-5.71684688,-67.8551172
16.2353,-4.95127785,-5.76641919,-67.7651629
16.2403,-4.93679921,-5.81586544,-67.6752085
16.2453,-4.92220025,-5.86513982,-67.5852541
16.2503,-4.90748096,-5.91429959,-67.4947268
16.2553,-4.89263562,-5.96328749,-67.4047724
16.2603,-4.87766997,-6.01210349,-67.314818
16.2653,-4.86258399,-6.0608049,-67.2248637
16.2703,-4.84737196,-6.10933443,-67.1349093
16.2753,-4.83203961,-6.15774936,-67.0449549
16.2803,-4.81658693,-6.20599241,-66.9550005
16.2853,-4.80101394,-6.25406357,-66.8650462
16.2903,-4.78532063,-6.30196284,-66.7750918
16.2953,-4.76951272,-6.34974752,-66.6851374
16.3003,-4.75357877,-6.39736032,-66.595183
16.3053,-4.73753022,-6.44480122,-66.5052287
16.3103,-4.72136135,-6.49207024,-66.4152743
16.3153,-4.70507216,-6.53922467,-66.3253199
16.3203,-4.68866838,-6.58614991,-66.2353655
16.3253,-4.67215,-6.63296056,-66.1454112
16.3303,-4.65551131,-6.67959933,-66.0554568
16.3353,-4.63875802,-6.72606621,-65.9655024
16.3403,-4.62188441,-6.7723612,-65.875548
16.3453,-4.60490195,-6.8184843,-65.7850207
16.3503,-4.58779916,-6.86443551,-65.6950663
16.3553,-4.5705875,-6.91021484,-65.605112
16.3603,-4.55325553,-6.95582228,-65.5151576
16.3653,-4.53580896,-7.00125784,-65.4252032
16.3703,-4.51825354,-7.0465215,-65.3352488
16.3753,-4.50058352,-7.09161328,-65.2452945
16.3803,-4.48280464,-7.13653317,-65.1553401
16.3853,-4.46490544,-7.18128118,-65.0653857
16.3903,-4.4469031,-7.2258,-64.9754313
16.3953,-4.42878618,-7.27020423,-64.885477
16.4003,-4.41056039,-7.31437927,-64.7955226
16.4053,-4.39222001,-7.35838243,-64.7055682
16.4102,-4.37377077,-7.40221371,-64.6156138
16.4152,-4.35521267,-7.44587309,-64.5256595
16.4202,-4.33655143,-7.48930329,-64.4357051
16.4252,-4.3177756,-7.53256161,-64.3457507
16.4302,-4.29889091,-7.57564803,-64.2557963
16.4352,-4.27990309,-7.61850528,-64.165842
16.4402,-4.26080641,-7.66124793,-64.0753146
16.4452,-4.24160659,-7.7037041,-63.9853603
16.4502,-4.22229219,-7.74604568,-63.8954059
16.4552,-4.20288038,-7.78815808,-63.8054515
16.4602,-4.1833597,-7.83009859,-63.7154971
16.4652,-4.1637359,-7.87180992,-63.6255428
16.4702,-4.14400896,-7.91334936,-63.5355884
16.4752,-4.12417889,-7.95465962,-63.445634
16.4802,-4.10423996,-7.99579799,-63.3556796
16.4852,-4.08420363,-8.03676447,-63.2657253
16.4902,-4.06406416,-8.07750177,-63.1757709
16.4952,-4.04382156,-8.11800989,-63.0858165
16.5002,-4.02348156,-8.15834611,-62.9958621
16.5052,-4.00303842,-8.19845316,-62.9059078
16.5102,-3.98249789,-8.23838832,-62.8159534
16.5152,-3.96185422,-8.27809429,-62.725999
16.5202,-3.94111315,-8.31762838,-62.6360446
16.5252,-3.92027467,-8.35693329,-62.5460903
16.5302,-3.89933306,-8.39600901,-62.4561359
16.5352,-3.87829978,-8.43491284,-62.3656086
16.5402,-3.8571691,-8.4735875,-62.2756542
16.5452,-3.83594101,-8.51203296,-62.1856998
16.5502,-3.81461552,-8.55024925,-62.0957454
16.5552,-3.79319836,-8.58829365,-62.0057911
16.5602,-3.77168379,-8.62610886,-61.9158367
16.5652,-3.75007183,-8.66369489,-61.8258823
16.5702,-3.72836818,-8.70110904,-61.7359279
16.5752,-3.70657287,-8.738294,-61.6459736
16.5802,-3.68468588,-8.77524978,-61.5560192
16.5852,-3.66270722,-8.81197637,-61.4660648
16.5902,-3.64063689,-8.84847378,-61.3761104
16.5952,-3.61846915,-8.88474201,-61.2861561
16.6002,-3.59621547,-8.92083835,-61.1962017
16.6052,-3.57387584,-8.95664822,-61.1062473
16.6102,-3.55144455,-8.99228619,-61.0162929
16.6152,-3.52892157,-9.02769498,-60.9263386
16.6202,-3.50631266,-9.06287459,-60.8363842
16.6252,-3.48361207,-9.09782502,-60.7458569
16.6302,-3.46083127,-9.13248897,-60.6559025
16.6352,-3.43795879,-9.16698103,-60.5659481
16.6402,-3.4150061,-9.2012439,-60.4759937
16.6452,-3.39196174,-9.2352776,-60.3860394
16.6502,-3.36883717,-9.26908211,-60.296085
16.6552,-3.34562664,-9.30265743,-60.2061306
16.6602,-3.32233018,-9.33600358,-60.1161762
16.6652,-3.2989535,-9.36912054,-60.0262219
16.6702,-3.27549088,-9.40195102,-59.9362675
16.6752,-3.25194804,-9.43460961,-59.8463131
16.6802,-3.22832499,-9.46698173,-59.7563587
16.6852,-3.20462173,-9.49912466,-59.6664044
16.6902,-3.18083825,-9.53109571,-59.57645
16.6952,-3.15697456,-9.56278027,-59.4864956
16.7002,-3.13303638,-9.59417836,-59.3965412
16.7052,-3.10901226,-9.62540456,-59.3065869
16.7102,-3.08491366,-9.65634428,-59.2166325
16.7152,-3.06074057,-9.68711212,-59.1266781
16.7202,-3.03648726,-9.71759347,-59.0361508
16.7252,-3.01215948,-9.74778835,-58.9461964
16.7302,-2.9877572,-9.77781134,-58.856242
16.7352,-2.96328045,-9.80754785,-58.7662877
16.7402,-2.9387292,-9.83705517,-58.6763333
16.7452,-2.91410348,-9.86633332,-58.5863789
16.7502,-2.88940327,-9.89532498,-58.4964245
16.7552,-2.8646343,-9.92408746,-58.4064702
16.7602,-2.83979085,-9.95262076,-58.3165158
16.7652,-2.81487865,-9.98086758,-58.2265614
16.7702,-2.78989769,-10.0088852,-58.136607
16.7752,-2.76484224,-10.0366737,-58.0466527
16.7802,-2.73972377,-10.0641756,-57.9566983
16.7852,-2.71453082,-10.0914484,-57.8667439
16.7902,-2.68927484,-10.118492,-57.7767895
16.7952,-2.6639501,-10.1452492,-57.6868352
16.8002,-2.63855661,-10.1717198,-57.5968808
16.8052,-2.6131001,-10.1980186,-57.5069264
16.8102,-2.58757483,-10.2239736,-57.416972
16.8152,-2.56198653,-10.2497567,-57.3264447
16.8202,-2.53633521,-10.2752533,-57.2364903
16.8252,-2.51062087,-10.3004634,-57.146536
16.8302,-2.48484349,-10.3254444,-57.0565816
16.8352,-2.4590031,-10.3501389,-56.9666272
16.8402,-2.43309968,-10.3746042,-56.8766728
16.8452,-2.40713896,-10.398783,-56.7867185
16.8502,-2.38111521,-10.4227326,-56.6967641
16.8552,-2.35503417,-10.4463958,-56.6068097
16.8602,-2.32889011,-10.4698298,-56.5168553
16.8652,-2.30269448,-10.4929773,-56.426901
16.8702,-2.27643582,-10.5158956,-56.3369466
16.8752,-2.2501256,-10.5385274,-56.2469922
16.8802,-2.22375235,-10.5608728,-56.1570378
16.8852,-2.19732754,-10.5829889,-56.0670835
16.8902,-2.17084543,-10.6048186,-55.9771291
16.8952,-2.14431176,-10.6263618,-55.8871747
16.9002,-2.11772651,-10.6476759,-55.7972203
16.9052,-2.09108398,-10.6687034,-55.707266
16.9102,-2.06438987,-10.6895018,-55.6167386
16.9152,-2.0376442,-10.7100137,-55.5267843
16.9202,-2.01084697,-10.7302391,-55.4368299
16.9252,-1.98400389,-10.7502353,-55.3468755
16.9302,-1.95710925,-10.7699451,-55.2569211
16.9352,-1.93016305,-10.7893683,-55.1669668
16.9402,-1.90317101,-10.8085051,-55.0770124
16.9452,-1.8761274,-10.8274127,-54.987058
16.9502,-1.84904368,-10.8460339,-54.8971036
16.9552,-1.8219084,-10.8643685,-54.8071493
16.9602,-1.79472728,-10.882474,-54.7171949
16.9652,-1.76750606,-10.900293,-54.6272405
16.9702,-1.740239,-10.9178255,-54.5372861
16.9752,-1.7129261,-10.9350715,-54.4473318
16.9802,-1.68557309,-10.9520883,-54.3573774
16.9852,-1.65817425,-10.9687614,-54.267423
16.9902,-1.6307353,-10.9852053,-54.1774686
16.9952,-1.60325625,-11.0013627,-54.0875143
17.0002,-1.57573708,-11.0172909,-53.9975599
17.0051,-1.54818354,-11.0328754,-53.9070326
17.0101,-1.52058416,-11.0482307,-53.8170782
17.0151,-1.49295041,-11.0632995,-53.7271238
17.0201,-1.46527655,-11.0780818,-53.6371694
17.0251,-1.43756831,-11.0925776,-53.5472151
17.0301,-1.40982569,-11.1068442,-53.4572607
17.0351,-1.38204297,-11.1207671,-53.3673063
17.0401,-1.3542316,-11.1344608,-53.2773519
17.0451,-1.32638012,-11.147868,-53.1873976
17.0501,-1.29849999,-11.1609888,-53.0974432
17.0551,-1.27058549,-11.173823,-53.0074888
17.0601,-1.24264234,-11.1864281,-52.9175344
17.0651,-1.21466481,-11.1986894,-52.8275801
17.0701,-1.18665863,-11.2107215,-52.7376257
17.0751,-1.15861807,-11.2224098,-52.6476713
17.0801,-1.1305546,-11.233869,-52.5577169
17.0851,-1.10246248,-11.2450417,-52.4677626
17.0901,-1.07433598,-11.2559279,-52.3778082
17.0951,-1.04619229,-11.2665276,-52.2872809
17.1001,-1.01801423,-11.2768408,-52.1973265
17.1051,-0.989813247,-11.2868676,-52.1073721
17.1101,-0.961589346,-11.2966079,-52.0174177
17.1151,-0.933342527,-11.306119,-51.9274634
17.1201,-0.905072789,-11.3152863,-51.837509
17.1251,-0.876774403,-11.3241671,-51.7475546
17.1301,-0.848458829,-11.3328188,-51.6576002
17.1351,-0.820120336,-11.341184,-51.5676459
17.1401,-0.791764654,-11.3492054,-51.4776915
17.1451,-0.763386054,-11.3569976,-51.3877371
17.1501,-0.734990266,-11.3645034,-51.2977827
17.1551,-0.706571559,-11.3716653,-51.2078284
17.1601,-0.678141393,-11.3785981,-51.117874
17.1651,-0.649688309,-11.3852444,-51.0279196
17.1701,-0.621223765,-11.3916043,-50.9379652
17.1751,-0.592742033,-11.3976776,-50.8480109
17.1801,-0.564244258,-11.4034645,-50.7580565
17.1851,-0.535733878,-11.4089649,-50.6681021
17.1901,-0.507209747,-11.4141788,-50.5775748
17.1951,-0.47867301,-11.4191062,-50.4876204
17.2001,-0.450123669,-11.4237472,-50.397666
17.2051,-0.421564015,-11.4281017,-50.3077117
17.2101,-0.392993474,-11.4321697,-50.2177573
17.2151,-0.36441262,-11.4359512,-50.1278029
17.2201,-0.335823172,-11.4394463,-50.0378485
17.2251,-0.307225702,-11.4426548,-49.9478942
17.2301,-0.278619638,-11.4455769,-49.8579398
17.2351,-0.250007271,-11.4482698,-49.7679854
17.2401,-0.221388602,-11.4506189,-49.678031
17.2451,-0.192764203,-11.4526816,-49.5880767
17.2501,-0.164135221,-11.4544577,-49.4981223
17.2551,-0.135501655,-11.4559474,-49.4081679
17.2601,-0.106865224,-11.4571506,-49.3182135
17.2651,-0.0782259284,-11.4580674,-49.2282592
17.2701,-0.0495844556,-11.4587549,-49.1383048
17.2751,-0.0209419514,-11.4590987,-49.0483504
17.2801,0.00770106849,-11.459156,-48.958396
17.2851,0.0363439165,-11.4589268,-48.8678687
17.2901,0.0649860196,-11.4584112,-48.7779143
17.2951,0.0936258882,-11.457609,-48.68796
17.3001,0.122264038,-11.4565204,-48.5980056
17.3051,0.15089875,-11.4552026,-48.5080512
17.3101,0.179530024,-11.453541,-48.4180968
17.3151,0.208156715,-11.451593,-48.3281425
17.3201,0.236778249,-11.4493584,-48.2381881
17.3251,0.265394053,-11.4468374,-48.1482337
17.3301,0.294002982,-11.4440872,-48.0582793
17.3351,0.322604462,-11.4409932,-47.968325
17.3401,0.351197921,-11.4376128,-47.8783706
17.3451,0.379782213,-11.4339459,-47.7884162
17.3501,0.40835791,-11.4299924,-47.6984618
17.3551,0.436922721,-11.4258099,-47.6085075
17.3601,0.465476646,-11.4212835,-47.5185531
17.3651,0.494019112,-11.4164706,-47.4285987
17.3701,0.522549546,-11.4113713,-47.3386443
17.3751,0.551066228,-11.4060428,-47.24869
17.3801,0.579569733,-11.4003705,-47.1581626
17.3851,0.608057195,-11.3944691,-47.0682083
17.3901,0.636533197,-11.3882238,-46.9782539
17.3951,0.664992011,-11.3816921,-46.8882995
17.4001,0.693433637,-11.3749312,-46.7983451
17.4051,0.721852343,-11.3678265,-46.7083908
17.4101,0.750259591,-11.3604927,-46.6184364
17.4151,0.77864965,-11.3528723,-46.528482
17.4201,0.807016791,-11.3449082,-46.4385276
17.4251,0.835361013,-11.3367149,-46.3485733
17.4301,0.863688047,-11.3282351,-46.2586189
17.4351,0.891992162,-11.3194116,-46.1686645
17.4401,0.920273359,-11.3103589,-46.0787101
17.4451,0.948537367,-11.3010196,-45.9887558
17.4501,0.976772728,-11.291394,-45.8988014
17.4551,1.00498517,-11.2814818,-45.808847
17.4601,1.03316896,-11.2713404,-45.7188926
17.4651,1.06132984,-11.2608553,-45.6289383
17.4701,1.08946207,-11.2500837,-45.5384109
17.4751,1.11757138,-11.2390829,-45.4484565
17.4801,1.14565204,-11.2277383,-45.3585022
17.4851,1.17369832,-11.2161646,-45.2685478
17.4901,1.20172169,-11.2042471,-45.1785934
17.4951,1.22971068,-11.1921004,-45.0886391
17.5001,1.25767102,-11.1796672,-44.9986847
17.5051,1.28560271,-11.1669475,-44.9087303
17.5101,1.3134943,-11.1539987,-44.8187759
17.5151,1.34136296,-11.1407061,-44.7288216
17.5201,1.36919153,-11.127127,-44.6388672
17.5251,1.39698571,-11.1133187,-44.5489128
17.5301,1.42474551,-11.0992239,-44.4589584
17.5351,1.45247094,-11.0848427,-44.3690041
17.5401,1.48016199,-11.0701749,-44.2790497
17.5451,1.50781294,-11.0552208,-44.1890953
17.5501,1.5354295,-11.0400374,-44.0991409
17.5551,1.56300596,-11.0245102,-44.0091866
17.5601,1.59054231,-11.0087539,-43.9192322
17.5651,1.61803856,-10.9927111,-43.8287048
17.5701,1.64549469,-10.9764391,-43.7387505
17.5751,1.67291073,-10.9598233,-43.6487961
17.5801,1.70028665,-10.9429783,-43.5588417
17.5851,1.72761674,-10.9258469,-43.4688874
17.5901,1.75490672,-10.908429,-43.378933
17.5951,1.78215086,-10.8907246,-43.2889786
17.6,1.80934917,-10.872791,-43.1990242
17.605,1.83650737,-10.8545709,-43.1090699
17.61,1.863614,-10.8360644,-43.0191155
17.615,1.8906748,-10.8172714,-42.9291611
