time_s,ax,ay,az,gx,gy,gz,odo_rvel,odo_lvel,odo_rpos,odo_lpos,opt_sumx,opt_sumy
166.368,-0.225354,0.0251391,9.70909,0.00146474,0.0298274,1.0124,0.103,-0.103,-0.61,0.774,0.639767,-0.582677
166.373,0.251391,0.0188543,9.24491,0.00213053,0.0406132,1.02825,0.103,-0.107,-0.61,0.774,0.639247,-0.582244
166.376,0.0574608,-0.141856,10.2226,0.00213053,0.0406132,1.02825,0.103,-0.103,-0.609,0.773,0.638901,-0.581898
166.38,-0.263961,-0.130185,10.009,0.0163784,0.0154463,1.03477,0.103,-0.103,-0.609,0.773,0.638554,-0.581551
166.385,-0.19393,-0.127491,9.46129,0.0163784,0.0154463,1.03477,0.103,-0.107,-0.608,0.772,0.638034,-0.581031
166.388,0.311545,-0.00987608,10.5135,0.0163784,0.0154463,1.03477,0.103,-0.103,-0.608,0.772,0.637774,-0.580772
166.392,-0.456993,-0.02065,9.05727,0.0142479,-0.00612527,1.02172,0.103,-0.107,-0.607,0.771,0.637255,-0.580338
166.396,-0.15263,0.135572,9.23234,0.0142479,-0.00612527,1.02172,0.103,-0.103,-0.607,0.771,0.636908,-0.579992
166.4,-0.126593,0.22715,10.0359,-0.000798948,-0.00878843,1.01094,0.103,-0.103,-0.607,0.771,0.636735,-0.579819
166.405,-0.286406,0.283713,11.1537,-0.000798948,-0.00878843,1.01094,0.103,-0.103,-0.606,0.77,0.636215,-0.579385
166.408,-0.220865,0.269348,9.84645,-0.000798948,-0.00878843,1.01094,0.107,-0.107,-0.606,0.77,0.635695,-0.578866
166.412,0.406715,0.2478,9.52773,-0.00892159,0.0181095,1.01719,0.107,-0.103,-0.605,0.769,0.635262,-0.578519
166.417,-0.427365,-0.183156,10.0745,-0.00892159,0.0181095,1.01719,0.103,-0.103,-0.605,0.769,0.634916,-0.578173
166.42,0.270246,-0.211887,10.7164,0.00972053,0.0182426,1.03251,0.107,-0.103,-0.604,0.769,0.634656,-0.577913
166.425,0.239719,-0.167893,10.4417,0.00972053,0.0182426,1.03251,0.107,-0.103,-0.604,0.768,0.633963,-0.577306
166.428,0.40043,-0.406715,10.7497,0.00972053,0.0182426,1.03251,0.103,-0.103,-0.604,0.768,0.633703,-0.57696
166.432,-0.06195,-0.108637,8.3803,0.0195742,-0.00612527,1.02865,0.107,-0.098,-0.603,0.767,0.63327,-0.576527
166.437,0.0592565,-0.0493804,8.74213,0.0195742,-0.00612527,1.02865,0.103,-0.103,-0.603,0.767,0.63275,-0.576093
166.44,-0.377087,-0.0125696,9.48194,0.00292948,-0.0374174,1.01,0.103,-0.103,-0.602,0.767,0.63249,-0.575834
166.445,-0.492906,0.164302,9.95509,0.00292948,-0.0374174,1.01,0.107,-0.107,-0.602,0.766,0.632057,-0.5754
166.448,-0.605134,-0.0296282,11.274,0.00292948,-0.0374174,1.01,0.103,-0.103,-0.601,0.766,0.63171,-0.575054
166.452,-0.2891,0.264859,10.5908,-0.01012,-0.0179763,1.00667,0.103,-0.103,-0.601,0.765,0.631277,-0.574707
166.457,-0.150835,0.113126,9.13807,-0.01012,-0.0179763,1.00667,0.107,-0.103,-0.6,0.765,0.630757,-0.574188
166.46,-0.0852934,-0.0116717,10.3358,-0.01012,-0.0179763,1.00667,0.103,-0.103,-0.6,0.765,0.630411,-0.573928
166.464,0.174178,-0.202909,10.0781,0.0190416,-0.0158458,1.02199,0.103,-0.103,-0.6,0.764,0.629978,-0.573495
166.468,0.402226,-0.0287304,9.91918,0.0190416,-0.0158458,1.02199,0.107,-0.103,-0.599,0.764,0.629631,-0.573148
166.472,0.246902,-0.252289,9.87339,0.0332895,-0.0225037,1.02438,0.103,-0.103,-0.599,0.763,0.629198,-0.572802
166.477,0.253187,0.0951695,10.1284,0.0332895,-0.0225037,1.02438,0.103,-0.103,-0.598,0.763,0.628765,-0.572282
166.48,0.237924,-0.0817021,10.0646,0.0332895,-0.0225037,1.02438,0.103,-0.103,-0.598,0.762,0.628505,-0.572022
166.484,0.109535,0.142754,10.0341,0.0102532,-0.0169111,1.0096,0.103,-0.098,-0.598,0.762,0.628245,-0.571849
166.489,0.277428,0.18585,9.81144,0.0102532,-0.0169111,1.0096,0.103,-0.103,-0.597,0.761,0.627812,-0.571329
166.492,-0.363619,0.233435,8.48715,-0.0111853,-0.00972053,1.00015,0.103,-0.103,-0.597,0.761,0.627292,-0.570896
166.497,-0.0188543,0.0763152,9.83209,-0.0111853,-0.00972053,1.00015,0.103,-0.103,-0.596,0.761,0.626859,-0.570463
166.5,-0.256778,-0.124798,10.5144,-0.0111853,-0.00972053,1.00015,0.103,-0.107,-0.596,0.76,0.626512,-0.570116
166.504,0.0682347,-0.0386065,11.6403,0.00359527,0.0259658,1.01173,0.103,-0.103,-0.596,0.76,0.626079,-0.569683
166.509,-0.158915,-0.145448,9.03931,0.00359527,0.0259658,1.01173,0.103,-0.103,-0.595,0.76,0.62556,-0.56925
166.512,0.0969652,-0.148141,9.75039,0.0135821,0.031159,1.02385,0.103,-0.107,-0.595,0.759,0.6253,-0.568903
166.516,-0.119411,-0.231639,8.56526,0.0135821,0.031159,1.02385,0.103,-0.103,-0.594,0.759,0.624867,-0.56847
166.521,-0.250493,0.0350152,9.25299,0.0129163,-0.000932106,1.02838,0.103,-0.103,-0.594,0.758,0.62452,-0.56821
166.524,-0.203806,-0.243311,10.9274,0.0129163,-0.000932106,1.02838,0.103,-0.107,-0.594,0.758,0.62426,-0.568037
166.529,-0.0332195,0.0745195,10.808,0.0129163,-0.000932106,1.02838,0.103,-0.103,-0.593,0.757,0.623827,-0.567517
166.532,-0.358232,0.124798,9.5807,0.0179763,0.00439421,1.02132,0.107,-0.103,-0.593,0.757,0.623307,-0.567084
166.536,0.000897826,-0.142754,10.6868,0.0179763,0.00439421,1.02132,0.103,-0.103,-0.592,0.757,0.623047,-0.566737
166.541,-0.0179565,0.00628478,10.8816,0.0214384,0.00759001,1.01453,0.107,-0.103,-0.592,0.756,0.622614,-0.566391
166.544,-0.0107739,0.238822,10.2388,0.0214384,0.00759001,1.01453,0.107,-0.103,-0.591,0.756,0.622094,-0.565958
166.549,-0.0628478,0.306159,9.29788,0.0214384,0.00759001,1.01453,0.103,-0.103,-0.591,0.755,0.621661,-0.565438
166.552,-0.122104,0.142754,9.14076,0.00466053,0.0147805,1.01227,0.107,-0.103,-0.59,0.755,0.621315,-0.565178
166.556,0.153528,0.127491,9.83478,0.00466053,0.0147805,1.01227,0.107,-0.103,-0.59,0.754,0.620882,-0.564745
166.561,-0.0466869,-0.117615,10.2541,0.00226369,0.0292948,1.02359,0.103,-0.103,-0.59,0.754,0.620448,-0.564312
166.564,-0.179565,-0.277428,10.3214,0.00226369,0.0292948,1.02359,0.107,-0.103,-0.589,0.754,0.620188,-0.564052
166.568,-0.209193,-0.145448,9.21618,0.00226369,0.0292948,1.02359,0.107,-0.103,-0.589,0.753,0.619669,-0.563619
166.572,-0.382474,-0.284611,9.66689,0.0230363,0.0141147,1.02625,0.103,-0.103,-0.588,0.753,0.619322,-0.563272
166.576,-0.119411,-0.0781108,9.34636,0.0230363,0.0141147,1.02625,0.107,-0.107,-0.588,0.752,0.618976,-0.562839
166.581,0.288202,0.0332195,9.9928,0.00798948,-0.00692422,1.01666,0.103,-0.103,-0.587,0.752,0.618629,-0.562579
166.584,-0.0790087,0.179565,10.3115,0.00798948,-0.00692422,1.01666,0.103,-0.103,-0.587,0.752,0.618196,-0.562059
166.588,-0.389656,-0.0906804,11.1052,0.00798948,-0.00692422,1.01666,0.107,-0.107,-0.587,0.751,0.617763,-0.561713
166.593,-0.166996,0.209193,10.5925,-0.0163784,0.0147805,1.00667,0.103,-0.103,-0.586,0.751,0.617416,-0.561366
166.596,-0.220865,0.143652,10.9831,-0.0163784,0.0147805,1.00667,0.103,-0.103,-0.586,0.75,0.616983,-0.56102
166.601,-0.649128,0.0664391,9.94701,-0.00386158,0.0198405,1.01147,0.103,-0.107,-0.586,0.75,0.616463,-0.5605
166.604,-0.0350152,0.176872,8.79959,-0.00386158,0.0198405,1.01147,0.103,-0.103,-0.585,0.749,0.616203,-0.56024
166.608,-0.473154,-0.14455,9.4128,-0.00386158,0.0198405,1.01147,0.103,-0.103,-0.585,0.749,0.615944,-0.55998
166.613,-0.0368109,-0.244209,11.292,0.00772316,0.0125169,1.02625,0.103,-0.103,-0.584,0.749,0.615251,-0.559287
166.616,0.0960673,-0.325911,9.99819,0.00772316,0.0125169,1.02625,0.103,-0.103,-0.584,0.748,0.614904,-0.559027
166.621,0.490213,-0.0251391,10.9966,0.0118511,0.00572579,1.02678,0.103,-0.103,-0.583,0.748,0.614471,-0.558594
166.624,-0.11133,0.0161609,9.23952,0.0118511,0.00572579,1.02678,0.103,-0.103,-0.583,0.747,0.614124,-0.558248
166.628,0.27653,0.203806,8.06427,0.0118511,0.00572579,1.02678,0.103,-0.103,-0.583,0.747,0.613778,-0.557901
166.633,0.149039,0.100556,8.45842,0.0186421,-0.0307595,1.01613,0.103,-0.103,-0.582,0.747,0.613258,-0.557381
166.636,-0.162506,0.163404,8.91541,0.0186421,-0.0307595,1.01613,0.103,-0.103,-0.582,0.746,0.612998,-0.557121
166.64,-0.377985,0.240617,9.5403,0,0.00532632,1.01679,0.107,-0.103,-0.581,0.746,0.612565,-0.556688
166.644,0.219967,0.0906804,11.6071,0,0.00532632,1.01679,0.103,-0.103,-0.581,0.745,0.612218,-0.556342
166.648,-0.52433,-0.0637456,11.4652,0,0.00532632,1.01679,0.103,-0.103,-0.581,0.745,0.611959,-0.556168
166.653,-0.217274,-0.217274,10.2586,-0.00279632,0.0699079,1.02279,0.107,-0.107,-0.58,0.744,0.611352,-0.555475
166.656,0.159813,-0.0547674,9.88326,-0.00279632,0.0699079,1.02279,0.103,-0.103,-0.58,0.744,0.611006,-0.555216
166.66,0.00179565,-0.271143,9.17308,0.0141147,0.03795,1.0369,0.103,-0.103,-0.579,0.744,0.610832,-0.555042
166.665,-0.202011,-0.187646,10.0718,0.0141147,0.03795,1.0369,0.103,-0.103,-0.579,0.743,0.610313,-0.554522
166.668,0.105046,-0.0915782,10.2424,0.0141147,0.03795,1.0369,0.103,-0.103,-0.578,0.743,0.609879,-0.554089
166.673,-0.0457891,-0.0448913,10.9849,0.0171774,0.00399474,1.03411,0.103,-0.103,-0.578,0.742,0.60936,-0.553656
166.676,-0.369904,0.0475848,9.54838,0.0171774,0.00399474,1.03411,0.107,-0.107,-0.578,0.742,0.609013,-0.55331
166.68,0.192135,0.204704,9.69562,0.01265,-0.0282295,1.02146,0.103,-0.103,-0.577,0.741,0.608667,-0.552876
166.685,-0.701202,0.161609,9.48553,0.01265,-0.0282295,1.02146,0.107,-0.103,-0.576,0.741,0.608147,-0.552443
166.688,-0.56563,0.154426,9.30866,0.01265,-0.0282295,1.02146,0.107,-0.103,-0.576,0.741,0.6078,-0.552097
166.692,-0.312443,0.282815,9.24311,0.0119842,-0.0322242,1.01147,0.103,-0.103,-0.576,0.74,0.607367,-0.55175
166.696,0.323217,0.0790087,10.4722,0.0119842,-0.0322242,1.01147,0.107,-0.103,-0.575,0.74,0.607021,-0.551404
166.7,-0.0413,-0.0664391,8.87052,0.0119842,-0.0322242,1.01147,0.107,-0.103,-0.575,0.74,0.606847,-0.551231
166.705,0.502782,-0.278326,9.7845,0.00679106,0.00466053,1.01653,0.107,-0.103,-0.574,0.739,0.606328,-0.550711
166.708,0.322319,-0.232537,10.2639,0.00679106,0.00466053,1.01653,0.107,-0.103,-0.574,0.739,0.605808,-0.550278
166.712,-0.00897826,-0.323217,9.84286,0.0129163,0.033689,1.02438,0.107,-0.103,-0.574,0.738,0.605375,-0.549844
166.717,0.322319,-0.0736217,9.0016,0.0129163,0.033689,1.02438,0.103,-0.098,-0.573,0.738,0.605028,-0.549411
166.72,0.124798,0.176872,10.0592,0.0129163,0.033689,1.02438,0.107,-0.103,-0.573,0.737,0.604682,-0.549065
166.725,-0.466869,0.0377087,9.5367,0.0130495,0.0187753,1.01613,0.103,-0.103,-0.572,0.737,0.604248,-0.548632
166.728,-0.229843,0.0808043,10.9553,0.0130495,0.0187753,1.01613,0.103,-0.107,-0.572,0.736,0.603902,-0.548285
166.732,-0.00897826,0.0700304,10.6922,-0.00119842,0.00998685,1.00734,0.103,-0.103,-0.572,0.736,0.603469,-0.547939
166.737,-0.522535,0.327706,9.67766,-0.00119842,0.00998685,1.00734,0.103,-0.103,-0.571,0.736,0.602949,-0.547505
166.74,-0.318728,-0.056563,9.31315,-0.00119842,0.00998685,1.00734,0.103,-0.107,-0.571,0.735,0.602689,-0.547159
166.744,-0.122104,0.160711,9.99908,0.00452737,0.00399474,1.01413,0.103,-0.107,-0.57,0.735,0.602169,-0.546726
166.748,-0.171485,0.0520739,9.90302,0.00452737,0.00399474,1.01413,0.103,-0.103,-0.57,0.734,0.601909,-0.546379
166.752,-0.119411,-0.194828,10.4498,0.0207726,0.00972053,1.02665,0.103,-0.103,-0.57,0.734,0.601476,-0.546033
166.757,0.374393,-0.210989,10.0916,0.0207726,0.00972053,1.02665,0.107,-0.107,-0.569,0.734,0.60113,-0.545773
166.76,0.02065,-0.184952,8.98275,0.0207726,0.00972053,1.02665,0.103,-0.103,-0.569,0.733,0.600697,-0.545253
166.764,0.129287,-0.157119,9.991,0.0173105,0.0106526,1.02518,0.103,-0.103,-0.568,0.733,0.600263,-0.544906
166.769,0.00628478,-0.230741,10.5198,0.0173105,0.0106526,1.02518,0.107,-0.103,-0.568,0.732,0.599917,-0.54456
166.772,0.280122,0.241515,10.3214,-0.000399474,0.00279632,1.00667,0.107,-0.103,-0.567,0.732,0.599484,-0.544127
166.777,-0.0386065,-0.0116717,8.73674,-0.000399474,0.00279632,1.00667,0.103,-0.103,-0.567,0.732,0.599051,-0.543694
166.78,0,0.132878,9.73782,-0.000399474,0.00279632,1.00667,0.107,-0.103,-0.567,0.731,0.598704,-0.543347
166.784,-0.118513,0.00897826,9.47206,-0.0082558,-0.0103863,0.995223,0.107,-0.103,-0.566,0.731,0.598531,-0.543174
166.789,-0.532411,0.114024,9.33469,-0.0082558,-0.0103863,0.995223,0.103,-0.103,-0.566,0.73,0.598011,-0.542741
166.792,-0.472256,0.0377087,10.5791,0.0066579,-0.000266316,1.00494,0.103,-0.107,-0.565,0.73,0.597578,-0.542221
166.797,-0.234332,0.00808043,10.1742,0.0066579,-0.000266316,1.00494,0.107,-0.103,-0.565,0.729,0.597058,-0.541788
166.8,-0.517148,-0.126593,10.1742,0.0066579,-0.000266316,1.00494,0.103,-0.103,-0.565,0.729,0.596712,-0.541441
166.804,0.106841,-0.374393,11.0307,0.0114516,0.0270311,1.0152,0.103,-0.103,-0.564,0.729,0.596365,-0.541095
166.809,0.508169,0.0242413,10.2621,0.0114516,0.0270311,1.0152,0.103,-0.103,-0.563,0.728,0.595845,-0.540662
166.812,0.0260369,-0.00718261,9.53132,0.00692422,0.0205063,1.01679,0.103,-0.103,-0.563,0.728,0.595585,-0.540315
166.816,0.0933739,0.170587,9.84017,0.00692422,0.0205063,1.01679,0.103,-0.107,-0.563,0.727,0.595152,-0.539882
166.82,0.0996586,0.0520739,9.53221,0.00692422,0.0205063,1.01679,0.103,-0.103,-0.562,0.727,0.594806,-0.539535
166.824,-0.192135,0.0610521,10.3304,0.00958738,-0.00213053,1.00348,0.103,-0.103,-0.562,0.727,0.594632,-0.539362
166.829,-0.284611,0.120309,10.4686,0.00958738,-0.00213053,1.00348,0.107,-0.103,-0.561,0.726,0.593939,-0.538756
166.832,-0.124798,0.130185,9.36522,-0.00199737,-0.00372842,0.993891,0.107,-0.103,-0.561,0.726,0.593593,-0.538409
166.836,-0.686837,0.146346,9.0842,-0.00199737,-0.00372842,0.993891,0.103,-0.103,-0.561,0.725,0.593333,-0.538149
166.841,-0.035913,0.077213,10.8942,0.000399474,0.00572579,0.995889,0.107,-0.103,-0.56,0.725,0.5929,-0.537716
166.844,-0.187646,0.0664391,10.2047,0.000399474,0.00572579,0.995889,0.107,-0.107,-0.56,0.724,0.59238,-0.537283
166.849,0.186748,-0.19393,10.6069,0.000399474,0.00572579,0.995889,0.103,-0.103,-0.559,0.724,0.591947,-0.53685
166.852,-0.0475848,-0.077213,10.2487,0.00479369,0.0187753,1.01573,0.103,-0.103,-0.559,0.724,0.5916,-0.536503
166.856,0.199317,-0.210091,9.36522,0.00479369,0.0187753,1.01573,0.107,-0.098,-0.559,0.723,0.591167,-0.53607
166.861,0.0745195,-0.0709282,8.65055,0.0155795,-0.0105195,1.02465,0.103,-0.103,-0.558,0.723,0.590734,-0.535637
166.864,-0.179565,-0.056563,9.40113,0.0155795,-0.0105195,1.02465,0.103,-0.103,-0.558,0.722,0.590474,-0.535377
166.868,-0.347459,0.0430956,9.85364,0.0155795,-0.0105195,1.02465,0.107,-0.103,-0.557,0.722,0.590041,-0.534944
166.872,0.118513,0.184054,10.6015,0.0142479,-0.0066579,1.01666,0.103,-0.103,-0.557,0.721,0.589694,-0.534597
166.876,-0.739808,-0.196624,10.5836,0.0142479,-0.0066579,1.01666,0.103,-0.103,-0.557,0.721,0.589261,-0.534251
166.881,-0.356437,-0.0826,10.3762,-0.00066579,0.0137153,1.00654,0.103,-0.107,-0.556,0.721,0.589001,-0.533904
166.884,-0.0969652,0.00448913,9.86082,-0.00066579,0.0137153,1.00654,0.103,-0.103,-0.556,0.72,0.588482,-0.533471
166.888,-0.307954,0.117615,9.89943,-0.00066579,0.0137153,1.00654,0.103,-0.103,-0.555,0.72,0.588049,-0.533038
166.893,-0.438139,-0.0817021,9.91289,0.00399474,0.00332895,1.00548,0.107,-0.103,-0.555,0.719,0.587702,-0.532692
166.896,0.119411,0.138265,9.40023,0.00399474,0.00332895,1.00548,0.103,-0.107,-0.554,0.719,0.587269,-0.532258
166.901,-0.0933739,-0.0790087,10.7856,0.015979,0.00719053,1.01,0.103,-0.103,-0.554,0.719,0.586749,-0.531825
166.904,0.0538695,-0.135572,9.94881,0.015979,0.00719053,1.01,0.107,-0.103,-0.554,0.718,0.586489,-0.531565
166.908,0.369006,-0.0035913,9.41909,0.015979,0.00719053,1.01,0.103,-0.103,-0.553,0.718,0.586229,-0.531305
166.913,-0.246004,-0.0395043,9.11113,0.0161121,-0.00838895,1.01426,0.107,-0.103,-0.552,0.717,0.585536,-0.530612
166.916,0.0817021,0.146346,9.05457,0.0161121,-0.00838895,1.01426,0.107,-0.103,-0.552,0.717,0.585276,-0.530353
166.921,-0.0323217,-0.0709282,9.7432,0.0107858,-0.00905474,1.01107,0.103,-0.098,-0.552,0.717,0.584843,-0.529919
166.924,0.281019,-0.0332195,11.0828,0.0107858,-0.00905474,1.01107,0.103,-0.103,-0.552,0.716,0.584497,-0.529659
166.928,-0.0763152,-0.0368109,9.55825,0.0107858,-0.00905474,1.01107,0.107,-0.103,-0.551,0.716,0.58415,-0.529226
166.933,0.0610521,0.092476,8.78163,0.00306263,0.01012,1.00508,0.103,-0.107,-0.55,0.715,0.58363,-0.528793
166.936,-0.225354,0.150835,9.20451,0.00306263,0.01012,1.00508,0.103,-0.103,-0.55,0.715,0.58337,-0.528533
166.94,-0.335787,0.0646434,9.59327,0.00479369,0.0199737,1.00414,0.107,-0.103,-0.55,0.714,0.582937,-0.5281
166.944,-0.283713,0.101454,10.7928,0.00479369,0.0199737,1.00414,0.103,-0.103,-0.549,0.714,0.582591,-0.527754
166.948,-0.198419,-0.00179565,10.8556,0.00479369,0.0199737,1.00414,0.103,-0.107,-0.549,0.714,0.582331,-0.52758
166.953,-0.145448,-0.0107739,10.2559,0.00319579,0.0374174,1.01546,0.103,-0.103,-0.548,0.713,0.581811,-0.527061
166.956,0.077213,-0.234332,10.9535,0.00319579,0.0374174,1.01546,0.103,-0.103,-0.548,0.713,0.581378,-0.526627
166.96,0.129287,-0.0242413,10.2298,0.00319579,0.0374174,1.01546,0.103,-0.107,-0.548,0.712,0.581205,-0.526454
166.965,-0.145448,0.132878,9.32931,0.0154463,0.00199737,1.02212,0.103,-0.103,-0.547,0.712,0.580598,-0.525934
166.968,0.0502782,0.0763152,9.2925,0.0154463,0.00199737,1.02212,0.103,-0.103,-0.547,0.712,0.580165,-0.525501
166.973,-0.145448,0.192135,9.20451,0.018509,-0.0295611,1.01054,0.103,-0.103,-0.547,0.711,0.579645,-0.525068
166.976,-0.112228,0.26845,9.44513,0.018509,-0.0295611,1.01054,0.107,-0.103,-0.546,0.711,0.579385,-0.524722
166.98,-0.266654,0.0996586,10.7362,0.018509,-0.0295611,1.01054,0.103,-0.103,-0.546,0.71,0.578952,-0.524288
166.985,-0.0834978,0.0466869,11.3665,-0.00146474,-0.0131826,1.00601,0.107,-0.107,-0.545,0.71,0.578433,-0.523855
166.988,-0.35105,0.160711,10.0458,-0.00146474,-0.0131826,1.00601,0.107,-0.103,-0.545,0.709,0.578173,-0.523509
166.992,0.237026,-0.240617,9.25389,0.00545948,0.00466053,1.01173,0.103,-0.103,-0.544,0.709,0.577739,-0.523076
166.996,0.0260369,-0.0906804,8.61464,0.00545948,0.00466053,1.01173,0.107,-0.103,-0.544,0.709,0.577306,-0.522729
167,0.313341,-0.097863,9.35983,0.00545948,0.00466053,1.01173,0.107,-0.098,-0.543,0.708,0.577133,-0.522556
167.005,0.238822,-0.223559,9.97035,0.0139816,0.00905474,1.01586,0.107,-0.103,-0.543,0.708,0.576613,-0.522036
167.008,-0.0987608,-0.316035,11.072,0.0139816,0.00905474,1.01586,0.107,-0.103,-0.543,0.707,0.57618,-0.521603
167.012,-0.0592565,-0.279224,10.4148,0.00892159,0.02277,1.00721,0.107,-0.103,-0.542,0.707,0.575747,-0.52117
167.017,-0.293589,-0.175974,8.82922,0.00892159,0.02277,1.00721,0.103,-0.103,-0.542,0.707,0.5754,-0.520823
167.02,-0.465972,-0.263961,9.51067,0.00892159,0.02277,1.00721,0.107,-0.107,-0.541,0.706,0.575054,-0.520477
167.025,-0.692224,0.166996,9.59596,-0.000399474,-0.00798948,0.992027,0.103,-0.103,-0.541,0.706,0.574534,-0.520043
167.028,-0.788291,0.0502782,9.72615,-0.000399474,-0.00798948,0.992027,0.103,-0.103,-0.541,0.705,0.574274,-0.519697
167.032,-0.313341,0.0323217,10.3241,0.00519316,0.00985369,0.990829,0.107,-0.103,-0.54,0.705,0.573841,-0.51935
167.037,0.278326,-0.0493804,10.9535,0.00519316,0.00985369,0.990829,0.103,-0.103,-0.539,0.705,0.573321,-0.518917
167.04,0.253187,0.143652,10.6509,0.00519316,0.00985369,0.990829,0.103,-0.107,-0.539,0.704,0.572975,-0.518657
167.044,-0.0125696,-0.00897826,10.1356,0.00932106,0.0266316,0.99762,0.107,-0.103,-0.539,0.704,0.572542,-0.518224
167.048,0.318728,0.00628478,9.13986,0.00932106,0.0266316,0.99762,0.103,-0.103,-0.538,0.703,0.572282,-0.517878
167.052,0.191237,0.118513,9.92097,0.0114516,0.0175769,1.00042,0.103,-0.103,-0.538,0.703,0.571849,-0.517531
167.057,-0.124798,-0.00269348,10.6312,0.0114516,0.0175769,1.00042,0.107,-0.103,-0.537,0.702,0.571329,-0.517011
167.06,0.0745195,0.0870891,9.97215,0.0114516,0.0175769,1.00042,0.103,-0.098,-0.537,0.702,0.571069,-0.516752
167.064,-0.285509,-0.0897826,9.98831,0.00279632,0.0133158,0.99762,0.103,-0.103,-0.537,0.701,0.570636,-0.516318
167.068,-0.204704,0.0960673,9.34098,0.00279632,0.0133158,0.99762,0.103,-0.103,-0.536,0.701,0.570289,-0.515972
167.072,-0.249596,-0.102352,8.93157,0.00479369,0.00119842,0.993226,0.103,-0.107,-0.536,0.701,0.569943,-0.515625
167.077,0.118513,0.140061,10.1643,0.00479369,0.00119842,0.993226,0.103,-0.107,-0.536,0.7,0.569423,-0.515192
167.08,-0.377087,0.102352,9.55735,0.00479369,0.00119842,0.993226,0.103,-0.103,-0.535,0.7,0.569076,-0.514846
167.084,0.0386065,0.117615,9.90212,0.0145142,0.00812264,0.992027,0.103,-0.103,-0.535,0.699,0.568903,-0.514672
167.089,-0.0269348,0.0556652,10.017,0.0145142,0.00812264,0.992027,0.103,-0.107,-0.534,0.699,0.568383,-0.514153
167.092,0.0125696,-0.107739,10.0072,-0.00199737,0.0146474,1.00574,0.103,-0.103,-0.534,0.699,0.567864,-0.513719
167.097,-0.202909,0.0278326,9.27185,-0.00199737,0.0146474,1.00574,0.107,-0.103,-0.533,0.698,0.56743,-0.513286
167.1,0.325013,0.0395043,9.92546,-0.00199737,0.0146474,1.00574,0.103,-0.107,-0.533,0.698,0.567084,-0.51294
167.104,-0.335787,0.00448913,8.81126,0.0130495,0.0041279,1.01666,0.103,-0.103,-0.533,0.697,0.566651,-0.512593
167.109,-0.169689,-0.2065,10.3771,0.0130495,0.0041279,1.01666,0.103,-0.103,-0.532,0.697,0.566218,-0.51216
167.112,0.188543,-0.0646434,11.2659,0.0237021,0.0141147,1.01347,0.103,-0.103,-0.532,0.696,0.565958,-0.511814
167.116,-0.0251391,-0.131083,10.5934,0.0237021,0.0141147,1.01347,0.103,-0.103,-0.531,0.696,0.565525,-0.511467
167.12,-0.220865,-0.105943,9.21798,0.0237021,0.0141147,1.01347,0.107,-0.103,-0.531,0.696,0.565178,-0.511121
167.124,-0.0134674,0.092476,9.10665,0.00173105,0.01012,0.993359,0.103,-0.107,-0.53,0.695,0.565005,-0.510947
167.129,-0.327706,0.1239,9.9928,0.00173105,0.01012,0.993359,0.107,-0.103,-0.53,0.695,0.564312,-0.510254
167.132,-0.539593,0.015263,10.061,0,0.00346211,0.986035,0.107,-0.103,-0.53,0.694,0.563965,-0.509994
167.136,0.184054,0.0475848,10.5854,0,0.00346211,0.986035,0.103,-0.103,-0.529,0.694,0.563705,-0.509648
167.141,-0.167893,-0.119411,9.77104,0.00679106,0.0138484,0.996022,0.107,-0.103,-0.528,0.694,0.563272,-0.509301
167.144,0.0547674,-0.35105,9.84286,0.00679106,0.0138484,0.996022,0.107,-0.103,-0.528,0.693,0.562752,-0.508868
167.149,0.381576,-0.146346,9.8285,0.00679106,0.0138484,0.996022,0.103,-0.103,-0.528,0.693,0.562319,-0.508435
167.152,0.301669,-0.124798,10.0278,0.0166447,-0.00506,0.998152,0.107,-0.103,-0.527,0.692,0.561973,-0.508088
167.156,0.0179565,-0.161609,9.08689,0.0166447,-0.00506,0.998152,0.107,-0.103,-0.527,0.692,0.56154,-0.507742
167.161,0.195726,0.0215478,9.50169,0.0123837,-0.0203732,0.984703,0.103,-0.107,-0.527,0.691,0.561106,-0.507309
167.164,-0.0278326,-0.0260369,9.63457,0.0123837,-0.0203732,0.984703,0.107,-0.103,-0.526,0.691,0.560847,-0.507049
167.168,-0.386065,0.0888847,9.23234,0.0123837,-0.0203732,0.984703,0.103,-0.103,-0.526,0.691,0.560413,-0.506616
167.172,-0.469563,0.11582,9.9084,0.00945422,-0.000532632,0.97192,0.103,-0.103,-0.525,0.69,0.560067,-0.506269
167.176,-0.527921,0.325013,9.70909,0.00945422,-0.000532632,0.97192,0.103,-0.107,-0.525,0.69,0.559634,-0.505923
167.181,-0.283713,0.0448913,10.2469,0.00625843,0.0428769,0.974051,0.103,-0.103,-0.524,0.689,0.559374,-0.505663
167.184,-0.0996586,0.117615,11.0801,0.00625843,0.0428769,0.974051,0.103,-0.103,-0.524,0.689,0.558854,-0.505143
167.188,0.345663,-0.125696,10.6671,0.00625843,0.0428769,0.974051,0.103,-0.107,-0.524,0.689,0.558421,-0.504797
167.193,0.0386065,-0.035913,8.76996,-0.00466053,0.0467385,0.986701,0.103,-0.103,-0.523,0.688,0.558074,-0.50445
167.196,-0.0035913,-0.237026,9.7468,-0.00466053,0.0467385,0.986701,0.103,-0.103,-0.523,0.688,0.557641,-0.504103
