t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
0.744999 0.9905 0.0285066 0.071517 0.113938 19.591 9.63835 5.71813 -0.256068 -0.0601343 0.289591 -1.34739 0.00053943 3.07683 0.0735088 0.135594 0.234048 
0.749999 0.990392 0.0282382 0.0718828 0.114712 19.5855 9.6689 5.70711 0.130177 0.551742 0.0824055 -1.75272 0.253653 3.36517 0.0731689 0.136328 0.235619 
0.754999 0.990283 0.0279686 0.0722464 0.115486 19.58 9.69945 5.69591 0.0450674 0.19837 0.371328 -1.69447 0.0192942 3.02066 0.0728272 0.137058 0.23719 
0.759999 0.990174 0.0276977 0.0726079 0.11626 19.5745 9.72998 5.68455 0.0177439 0.114007 0.397272 -2.07157 0.126897 2.35884 0.0724836 0.137784 0.238761 
0.764999 0.990064 0.0274256 0.0729672 0.117034 19.5689 9.7605 5.67301 -0.127021 0.251762 0.355141 -1.72389 0.0912392 2.943 0.0721383 0.138507 0.240332 
0.769999 0.989953 0.0271522 0.0733242 0.117809 19.5633 9.791 5.66131 -0.127806 -0.165856 -0.0600709 -1.74803 0.324474 2.90468 0.0717911 0.139227 0.241902 
0.774999 0.989842 0.0268777 0.0736791 0.118583 19.5576 9.8215 5.64945 -0.177719 0.0802593 -0.239621 -1.56242 0.154734 3.40313 0.0714421 0.139943 0.243473 
0.779999 0.98973 0.0266019 0.0740317 0.119358 19.5519 9.85198 5.63743 -0.13063 0.402881 0.464432 -1.86373 -0.149874 2.90466 0.0710914 0.140656 0.245044 
0.784999 0.989617 0.026325 0.0743821 0.120133 19.5462 9.88245 5.62524 0.139059 0.023649 0.427858 -2.10218 0.358915 2.96744 0.0707389 0.141365 0.246615 
0.789999 0.989504 0.0260469 0.0747302 0.120908 19.5404 9.91291 5.61291 0.0169326 -0.134555 0.478699 -2.28075 0.117175 3.52536 0.0703846 0.142071 0.248186 
0.794999 0.98939 0.0257676 0.0750761 0.121683 19.5346 9.94336 5.60042 -0.0243435 0.0896107 0.393069 -2.19466 -0.029014 2.99147 0.0700285 0.142773 0.249756 
0.799999 0.989276 0.0254871 0.0754197 0.122458 19.5287 9.97379 5.58779 -0.0605333 0.273268 -0.116924 -1.88773 -0.0388877 3.8809 0.0696707 0.143471 0.251327 
0.804999 0.98916 0.0252055 0.075761 0.123234 19.5229 10.0042 5.57501 -0.319445 0.154352 0.413399 -2.14692 0.116346 4.16715 0.0693112 0.144166 0.252898 
0.809999 0.989045 0.0249228 0.0761 0.124009 19.517 10.0346 5.56208 0.00519295 0.726034 0.775394 -1.68984 0.0878022 4.02148 0.0689499 0.144857 0.254469 
0.814999 0.988928 0.0246389 0.0764367 0.124785 19.511 10.065 5.54902 -0.230688 0.124339 0.32856 -2.24688 0.620352 3.89258 0.0685869 0.145545 0.25604 
0.819999 0.988811 0.0243539 0.0767711 0.125561 19.505 10.0954 5.53583 -0.151343 -0.0106553 0.309434 -2.181 0.327571 4.21681 0.0682222 0.146229 0.25761 
0.824999 0.988693 0.0240678 0.0771032 0.126337 19.499 10.1258 5.5225 0.0590037 -0.242303 0.198422 -1.94015 0.562341 4.86272 0.0678557 0.146909 0.259181 
0.829999 0.988575 0.0237806 0.077433 0.127113 19.4929 10.1561 5.50904 -0.0903482 0.396496 0.100028 -1.96532 0.171819 4.53003 0.0674876 0.147586 0.260752 
0.834999 0.988456 0.0234923 0.0777604 0.127889 19.4869 10.1865 5.49546 -0.0713784 0.33032 0.278789 -2.31739 -0.0138669 4.44915 0.0671178 0.148259 0.262323 
0.839999 0.988337 0.0232029 0.0780855 0.128666 19.4807 10.2168 5.48176 -0.170284 -0.0143931 0.333954 -2.28571 0.226194 4.65814 0.0667463 0.148929 0.263894 
0.844999 0.988216 0.0229125 0.0784082 0.129442 19.4746 10.2471 5.46793 -0.057324 0.087931 0.699246 -2.18913 0.448728 5.34612 0.0663732 0.149594 0.265464 
0.849999 0.988096 0.022621 0.0787285 0.130219 19.4684 10.2775 5.45399 -0.0446726 -0.120262 0.395467 -2.12139 0.783931 5.017 0.0659984 0.150256 0.267035 
0.854999 0.987974 0.0223285 0.0790465 0.130996 19.4621 10.3078 5.43994 0.0338103 0.0733111 0.37223 -2.11494 0.174016 4.65002 0.0656219 0.150914 0.268606 
0.859999 0.987852 0.0220349 0.0793621 0.131773 19.4559 10.338 5.42578 -0.328657 0.198328 0.125063 -2.25445 0.134728 5.14911 0.0652438 0.151568 0.270177 
0.864999 0.98773 0.0217403 0.0796752 0.13255 19.4495 10.3683 5.41152 -0.303351 0.472601 0.0880294 -2.38514 -0.0356533 5.64543 0.0648641 0.152219 0.271748 
0.869999 0.987606 0.0214448 0.079986 0.133327 19.4432 10.3986 5.39715 0.158951 -0.0981919 0.118682 -2.68481 0.035783 5.73504 0.0644827 0.152866 0.273318 
0.874999 0.987482 0.0211482 0.0802944 0.134105 19.4368 10.4288 5.38269 -0.221849 0.39311 0.274188 -2.44115 0.372144 5.79739 0.0640997 0.153509 0.274889 
0.879999 0.987358 0.0208506 0.0806003 0.134882 19.4304 10.459 5.36813 -0.301512 -0.0408934 0.150086 -2.44409 0.204851 5.51821 0.0637152 0.154148 0.27646 
0.884999 0.987233 0.020552 0.0809038 0.13566 19.424 10.4893 5.35348 -0.101691 -0.0137625 0.183037 -2.69098 0.181692 5.90178 0.063329 0.154783 0.278031 
0.889999 0.987107 0.0202525 0.0812049 0.136438 19.4175 10.5195 5.33874 0.0418762 0.634368 0.623825 -2.02573 -0.18837 5.81901 0.0629413 0.155414 0.279602 
0.894999 0.986981 0.019952 0.0815035 0.137216 19.411 10.5496 5.32392 -0.359231 0.362193 0.198367 -2.36199 0.451763 6.3158 0.0625519 0.156042 0.281172 
0.899999 0.986854 0.0196506 0.0817996 0.137994 19.4044 10.5798 5.30902 -0.0101796 0.199227 0.353672 -2.62699 0.513074 5.6083 0.0621611 0.156665 0.282743 
0.904999 0.986726 0.0193483 0.0820933 0.138772 19.3978 10.61 5.29404 -0.381564 -0.0779241 0.85438 -2.98907 0.0806841 6.50686 0.0617686 0.157285 0.284314 
0.909999 0.986598 0.019045 0.0823845 0.13955 19.3912 10.6401 5.27899 0.160725 0.0358436 0.394054 -2.53082 0.191578 6.7195 0.0613746 0.157901 0.285885 
0.914999 0.986469 0.0187408 0.0826732 0.140329 19.3845 10.6703 5.26388 -0.433765 0.150754 0.339489 -2.76289 0.484886 6.75242 0.0609791 0.158512 0.287456 
0.919999 0.98634 0.0184357 0.0829595 0.141107 19.3778 10.7004 5.24869 0.0510048 0.208725 0.171224 -2.58744 -0.00914104 7.14586 0.0605821 0.15912 0.289026 
0.924999 0.98621 0.0181298 0.0832432 0.141886 19.3711 10.7305 5.23345 0.0299206 0.0223898 -0.028487 -2.79165 0.34198 7.15828 0.0601835 0.159724 0.290597 
0.929999 0.986079 0.0178229 0.0835244 0.142665 19.3643 10.7606 5.21815 0.0464427 0.28729 0.0494851 -3.06104 0.118855 7.53331 0.0597835 0.160324 0.292168 
0.934999 0.985948 0.0175152 0.0838031 0.143444 19.3575 10.7907 5.20279 -0.10684 0.027136 0.529407 -2.70811 0.36793 7.04476 0.0593819 0.16092 0.293739 
0.939999 0.985817 0.0172067 0.0840793 0.144223 19.3507 10.8207 5.18738 0.000576985 0.388608 0.0432854 -2.5704 0.536045 7.83651 0.0589789 0.161512 0.295309 
0.944999 0.985684 0.0168973 0.0843529 0.145002 19.3438 10.8508 5.17193 -0.37916 -0.113124 0.266485 -2.89404 0.308311 7.52749 0.0585743 0.162099 0.29688 
0.949999 0.985551 0.016587 0.084624 0.145782 19.3369 10.8808 5.15644 -0.148513 0.190317 0.117419 -2.99275 0.295287 7.56769 0.0581684 0.162683 0.298451 
0.954999 0.985418 0.016276 0.0848925 0.146561 19.33 10.9108 5.1409 -0.149134 0.398312 0.113071 -2.61899 0.0990453 8.16098 0.0577609 0.163263 0.300022 
0.959999 0.985284 0.0159641 0.0851585 0.147341 19.323 10.9408 5.12534 0.00166503 0.352338 0.430624 -2.5808 -0.145549 7.73349 0.0573521 0.163838 0.301593 
0.964999 0.985149 0.0156515 0.0854219 0.14812 19.316 10.9708 5.10974 -0.147271 -0.0713622 -0.0731794 -2.64301 -0.385846 8.13508 0.0569417 0.16441 0.303163 
0.969999 0.985014 0.0153381 0.0856828 0.1489 19.3089 11.0008 5.09411 -0.089051 0.318081 -0.0746362 -2.80369 0.525732 8.66222 0.05653 0.164977 0.304734 
0.974999 0.984878 0.0150239 0.085941 0.14968 19.3018 11.0308 5.07846 -0.0218261 0.353108 -0.198557 -3.00109 0.0686625 8.76866 0.0561169 0.16554 0.306305 
0.979999 0.984741 0.0147089 0.0861967 0.15046 19.2947 11.0607 5.06279 0.0501969 0.506552 -0.115579 -3.06451 0.322341 9.15061 0.0557023 0.166099 0.307876 
0.984999 0.984604 0.0143932 0.0864498 0.15124 19.2875 11.0906 5.04711 0.0724029 0.097104 0.167042 -3.45571 0.497764 8.90824 0.0552864 0.166654 0.309447 
0.989999 0.984467 0.0140768 0.0867003 0.152021 19.2803 11.1205 5.03141 -0.102012 -0.03887 0.0985849 -2.84628 0.249431 9.14776 0.0548691 0.167205 0.311017 
0.994999 0.984328 0.0137596 0.0869481 0.152801 19.2731 11.1504 5.01571 -0.178573 0.0764838 0.0499051 -2.97827 0.665344 8.88995 0.0544504 0.167752 0.312588 
0.999999 0.98419 0.0134417 0.0871934 0.153582 19.2658 11.1803 5 -0.420543 0.750124 0.336083 -3.55474 0.285273 9.56413 0.0540303 0.168294 0.314159 
1.005 0.98405 0.0131232 0.087436 0.154362 19.2586 11.2102 4.98429 0.364006 0.245312 0.506788 -2.99848 0.210917 9.26965 0.0536089 0.168832 0.31573 
1.01 0.98391 0.0128039 0.087676 0.155143 19.2512 11.2401 4.96859 0.346571 0.567505 0.321684 -3.41596 0.446751 9.72689 0.0531861 0.169366 0.317301 
1.015 0.98377 0.012484 0.0879133 0.155924 19.2438 11.2699 4.9529 0.29883 0.0306225 -0.250691 -2.97462 -0.0799244 9.97699 0.0527621 0.169896 0.318871 
1.02 0.983629 0.0121634 0.088148 0.156705 19.2364 11.2997 4.93721 0.130612 0.155652 0.457528 -3.52192 0.582797 9.84627 0.0523367 0.170422 0.320442 
1.025 0.983487 0.0118421 0.0883801 0.157486 19.229 11.3295 4.92154 -0.223831 0.156172 0.294666 -3.22638 0.236978 10.386 0.05191 0.170943 0.322013 
1.03 0.983345 0.0115202 0.0886095 0.158267 19.2215 11.3593 4.90589 -0.390907 0.026446 0.615479 -3.37037 0.454216 9.49146 0.0514819 0.17146 0.323584 
1.035 0.983202 0.0111977 0.0888362 0.159048 19.214 11.3891 4.89027 -0.354483 -0.0194965 0.352514 -3.33657 0.362997 10.5031 0.0510527 0.171972 0.325155 
1.04 0.983059 0.0108746 0.0890603 0.15983 19.2065 11.4189 4.87467 0.00143121 0.437057 0.0470413 -3.7261 0.20087 10.3421 0.0506221 0.172481 0.326725 
1.045 0.982915 0.0105508 0.0892817 0.160611 19.1989 11.4486 4.8591 0.239098 0.0302789 0.177647 -3.89953 0.48992 11.0307 0.0501903 0.172985 0.328296 
1.05 0.98277 0.0102265 0.0895004 0.161393 19.1913 11.4783 4.84357 -0.16902 0.203943 0.310963 -3.44614 0.0387923 10.377 0.0497572 0.173485 0.329867 
1.055 0.982625 0.00990159 0.0897164 0.162175 19.1836 11.5081 4.82807 0.0326559 0.271949 0.83707 -3.6811 0.510834 10.6534 0.0493228 0.17398 0.331438 
1.06 0.98248 0.00957611 0.0899297 0.162956 19.1759 11.5378 4.81262 -0.275683 0.0800768 0.424112 -3.24923 0.0938259 10.2946 0.0488873 0.174471 0.333009 
1.065 0.982333 0.00925008 0.0901403 0.163738 19.1682 11.5674 4.79722 -0.244411 -0.0479345 -0.0992087 -4.12781 0.00841971 11.2907 0.0484505 0.174958 0.334579 
1.07 0.982187 0.0089235 0.0903482 0.16452 19.1605 11.5971 4.78186 -0.326445 -0.124221 0.193522 -3.53389 0.194647 11.7564 0.0480125 0.17544 0.33615 
1.075 0.982039 0.00859639 0.0905534 0.165302 19.1527 11.6268 4.76656 -0.188755 -0.0647105 0.204719 -3.56859 0.301992 11.4349 0.0475733 0.175918 0.337721 
1.08 0.981891 0.00826877 0.0907559 0.166085 19.1449 11.6564 4.75131 -0.480836 0.233492 0.0948256 -3.06134 0.42923 11.6289 0.0471329 0.176391 0.339292 
1.085 0.981743 0.00794064 0.0909556 0.166867 19.137 11.686 4.73613 0.0467165 -0.0235923 0.118574 -3.98829 0.559309 11.7225 0.0466913 0.176861 0.340863 
1.09 0.981594 0.00761201 0.0911526 0.167649 19.1291 11.7156 4.72101 -0.109289 0.0857317 -0.0682612 -4.03548 0.578173 12.1501 0.0462486 0.177325 0.342433 
1.095 0.981445 0.00728291 0.0913469 0.168432 19.1212 11.7452 4.70596 -0.240431 0.0551026 0.272376 -3.49531 0.571365 12.3424 0.0458047 0.177786 0.344004 
1.1 0.981294 0.00695333 0.0915384 0.169214 19.1132 11.7748 4.69099 0.358684 0.523347 0.516006 -3.18581 0.478733 12.1508 0.0453597 0.178241 0.345575 
1.105 0.981144 0.00662329 0.0917272 0.169997 19.1052 11.8043 4.67608 -0.143656 0.45485 0.298845 -3.65512 0.415531 12.3825 0.0449135 0.178693 0.347146 
1.11 0.980993 0.00629282 0.0919132 0.17078 19.0972 11.8338 4.66126 -0.144429 -0.0423843 0.338505 -3.61138 0.441203 12.7369 0.0444662 0.17914 0.348717 
1.115 0.980841 0.00596191 0.0920965 0.171562 19.0891 11.8634 4.64653 -0.151164 -0.605724 0.00534228 -3.80881 0.33194 12.7676 0.0440178 0.179582 0.350287 
1.12 0.980689 0.00563057 0.092277 0.172345 19.081 11.8929 4.63188 0.222084 0.0872435 0.480028 -3.67796 0.418884 12.611 0.0435683 0.18002 0.351858 
1.125 0.980536 0.00529883 0.0924548 0.173128 19.0729 11.9223 4.61732 -0.435836 0.340962 0.205178 -4.03528 0.431289 12.8342 0.0431177 0.180453 0.353429 
1.13 0.980383 0.0049667 0.0926297 0.173911 19.0647 11.9518 4.60285 -0.101236 0.0114083 0.446229 -4.08958 0.28723 13.5995 0.0426661 0.180882 0.355 
1.135 0.980229 0.00463418 0.0928019 0.174694 19.0565 11.9813 4.58849 -0.186293 0.0571256 0.414355 -4.35267 0.507562 13.0801 0.0422133 0.181307 0.356571 
1.14 0.980074 0.0043013 0.0929713 0.175478 19.0482 12.0107 4.57422 -0.115415 -0.199804 0.290276 -4.08652 0.573213 13.5348 0.0417595 0.181727 0.358141 
1.145 0.979919 0.00396805 0.0931379 0.176261 19.04 12.0401 4.56006 -0.29219 0.430844 0.133415 -3.99908 0.475081 13.3412 0.0413047 0.182142 0.359712 
1.15 0.979764 0.00363446 0.0933018 0.177044 19.0317 12.0695 4.54601 -0.204789 0.338436 0.147253 -4.27565 0.370463 13.7971 0.0408488 0.182553 0.361283 
1.155 0.979608 0.00330053 0.0934628 0.177828 19.0233 12.0989 4.53207 -0.342445 0.271184 0.489894 -4.22677 0.467205 13.6387 0.0403919 0.182959 0.362854 
1.16 0.979451 0.00296629 0.093621 0.178611 19.0149 12.1282 4.51825 0.267411 0.234164 0.399134 -4.34831 0.242715 14.1585 0.039934 0.183361 0.364424 
1.165 0.979294 0.00263173 0.0937765 0.179395 19.0065 12.1576 4.50454 -0.134496 0.200728 0.219797 -4.18881 0.950364 13.7995 0.0394751 0.183758 0.365995 
1.17 0.979136 0.00229689 0.0939291 0.180178 18.9981 12.1869 4.49096 -0.325811 0.143727 0.296631 -4.38008 0.173597 14.2855 0.0390152 0.18415 0.367566 
1.175 0.978978 0.00196175 0.0940789 0.180962 18.9896 12.2162 4.4775 0.129184 0.136681 0.603263 -4.29297 0.216061 14.7282 0.0385544 0.184538 0.369137 
1.18 0.978819 0.00162635 0.0942258 0.181746 18.9811 12.2455 4.46418 -0.0461551 0.0892877 0.465795 -4.54457 0.50328 14.7926 0.0380926 0.184921 0.370708 
1.185 0.97866 0.00129069 0.09437 0.182529 18.9725 12.2748 4.45098 0.00980916 0.0423637 0.20155 -4.22189 -0.13125 14.6 0.0376298 0.1853 0.372278 
1.19 0.9785 0.000954782 0.0945113 0.183313 18.9639 12.304 4.43792 -0.105082 0.00333216 -0.0545072 -4.42 0.185717 14.6543 0.0371661 0.185674 0.373849 
1.195 0.97834 0.000618642 0.0946498 0.184097 18.9553 12.3333 4.425 -0.203155 0.115071 0.260755 -4.12697 0.215408 14.8643 0.0367014 0.186043 0.37542 
1.2 0.978179 0.000282282 0.0947855 0.184881 18.9466 12.3625 4.41222 -0.475007 0.552855 0.321578 -4.76316 -0.0269379 15.0154 0.0362359 0.186408 0.376991 
1.205 0.978018 -5.42855e-05 0.0949184 0.185665 18.938 12.3917 4.39958 -0.349121 0.411341 0.450756 -4.48355 0.554806 15.0333 0.0357694 0.186768 0.378562 
1.21 0.977856 -0.000391049 0.0950483 0.186449 18.9292 12.4209 4.3871 -0.110786 0.378089 0.15894 -4.2001 0.592229 15.4698 0.035302 0.187123 0.380132 
1.215 0.977694 -0.000727995 0.0951755 0.187233 18.9205 12.45 4.37476 -0.0867227 0.0577957 0.271556 -4.75949 -0.155941 15.8162 0.0348338 0.187474 0.381703 
1.22 0.977531 -0.00106511 0.0952998 0.188017 18.9117 12.4792 4.36258 -0.120702 0.31949 -0.278048 -4.74544 0.00101842 15.5664 0.0343647 0.18782 0.383274 
1.225 0.977367 -0.00140238 0.0954213 0.188801 18.9029 12.5083 4.35055 0.0972694 -0.0912922 0.309673 -5.06102 -0.166781 15.1967 0.0338947 0.188161 0.384845 
1.23 0.977203 -0.0017398 0.0955399 0.189586 18.894 12.5374 4.33869 -0.0292868 -0.0750712 0.279875 -4.87881 0.929689 15.5324 0.0334239 0.188498 0.386416 
1.235 0.977039 -0.00207735 0.0956556 0.19037 18.8851 12.5665 4.32699 -0.226958 0.0356263 0.00371588 -5.18535 0.399871 15.6419 0.0329522 0.18883 0.387986 
1.24 0.976874 -0.00241502 0.0957685 0.191154 18.8762 12.5956 4.31545 -0.182569 0.238705 0.305161 -4.57639 -0.100161 15.9294 0.0324797 0.189157 0.389557 
1.245 0.976708 -0.0027528 0.0958785 0.191939 18.8672 12.6246 4.30409 -0.13039 0.0902986 0.596656 -4.52142 0.557657 16.248 0.0320064 0.189479 0.391128 
1.25 0.976542 -0.00309067 0.0959857 0.192723 18.8582 12.6537 4.2929 -0.324016 -0.474562 0.454646 -4.58478 0.581916 16.246 0.0315323 0.189797 0.392699 
1.255 0.976376 -0.00342862 0.0960899 0.193507 18.8492 12.6827 4.28188 0.211447 0.272995 0.268815 -4.53215 0.581299 15.9945 0.0310574 0.19011 0.39427 
1.26 0.976209 -0.00376665 0.0961914 0.194292 18.8401 12.7117 4.27103 -0.105541 0.0728781 0.170721 -4.30289 0.60383 16.323 0.0305818 0.190418 0.39584 
1.265 0.976041 -0.00410473 0.0962899 0.195076 18.831 12.7407 4.26037 -0.0277365 0.120281 0.301475 -4.92213 -0.233611 16.351 0.0301054 0.190721 0.397411 
1.27 0.975873 -0.00444285 0.0963856 0.195861 18.8219 12.7696 4.24989 -0.120234 -0.151112 0.722736 -4.55599 0.416326 16.5263 0.0296282 0.19102 0.398982 
1.275 0.975705 -0.004781 0.0964784 0.196645 18.8127 12.7985 4.2396 -0.343507 0.229544 0.130465 -4.56732 0.463509 16.823 0.0291503 0.191314 0.400553 
1.28 0.975536 -0.00511917 0.0965683 0.19743 18.8035 12.8275 4.22949 -0.237439 -0.130931 0.177919 -4.4817 0.457554 16.7155 0.0286716 0.191603 0.402124 
1.285 0.975366 -0.00545735 0.0966553 0.198215 18.7942 12.8564 4.21957 -0.483639 0.200234 0.661138 -4.99065 0.133317 16.9665 0.0281923 0.191887 0.403694 
1.29 0.975196 -0.00579552 0.0967394 0.198999 18.785 12.8852 4.20985 -0.105454 0.0687379 0.271554 -4.91818 0.305916 16.7964 0.0277122 0.192167 0.405265 
1.295 0.975025 -0.00613368 0.0968207 0.199784 18.7757 12.9141 4.20032 -0.0713752 0.216744 0.0806835 -4.75641 0.15247 17.196 0.0272314 0.192442 0.406836 
1.3 0.974854 -0.0064718 0.096899 0.200568 18.7663 12.943 4.19098 -0.0554189 -0.164805 0.0724187 -4.98947 0.36101 16.5816 0.02675 0.192712 0.408407 
1.305 0.974683 -0.00680987 0.0969745 0.201353 18.7569 12.9718 4.18185 -0.842451 0.362389 0.316817 -4.71763 0.395588 16.9228 0.0262679 0.192977 0.409978 
1.31 0.974511 -0.00714789 0.0970471 0.202138 18.7475 13.0006 4.17292 0.0506366 -0.0752252 0.366987 -4.84413 0.584379 17.262 0.0257851 0.193237 0.411548 
1.315 0.974338 -0.00748583 0.0971168 0.202922 18.7381 13.0294 4.16419 -0.102533 -0.00527988 0.347656 -4.98373 -0.121074 16.9624 0.0253017 0.193492 0.413119 
1.32 0.974165 -0.0078237 0.0971836 0.203707 18.7286 13.0581 4.15567 -0.250752 -0.0797489 0.0383207 -4.30047 0.643246 17.6453 0.0248176 0.193743 0.41469 
1.325 0.973992 -0.00816147 0.0972475 0.204492 18.7191 13.0869 4.14736 -0.173063 0.171628 0.315321 -5.47998 0.298539 17.5177 0.024333 0.193989 0.416261 
1.33 0.973817 -0.00849913 0.0973085 0.205276 18.7096 13.1156 4.13926 -0.148383 0.113665 0.319054 -5.07001 0.348517 17.7621 0.0238477 0.19423 0.417832 
1.335 0.973643 -0.00883667 0.0973666 0.206061 18.7 13.1443 4.13137 -0.425891 0.238567 0.353082 -5.12601 -0.14796 17.6457 0.0233618 0.194466 0.419402 
1.34 0.973468 -0.00917407 0.0974218 0.206846 18.6904 13.173 4.12369 -0.225894 0.0663781 0.163861 -5.35108 0.28461 17.4277 0.0228754 0.194697 0.420973 
1.345 0.973292 -0.00951133 0.097474 0.20763 18.6807 13.2016 4.11624 -0.0155232 -0.147661 0.0351167 -5.44301 0.0160496 17.3946 0.0223884 0.194923 0.422544 
1.35 0.973116 -0.00984844 0.0975234 0.208415 18.6711 13.2303 4.10899 -0.34908 -0.699767 0.367972 -4.86801 0.0437392 18.4732 0.0219008 0.195145 0.424115 
1.355 0.97294 -0.0101854 0.0975699 0.2092 18.6613 13.2589 4.10197 -0.244715 0.488697 0.219304 -5.00757 0.0855585 17.5894 0.0214126 0.195361 0.425685 
1.36 0.972763 -0.0105221 0.0976135 0.209984 18.6516 13.2875 4.09517 0.0271591 -0.117651 0.233073 -5.18604 0.0314126 18.1493 0.020924 0.195573 0.427256 
1.365 0.972585 -0.0108587 0.0976542 0.210769 18.6418 13.3161 4.0886 -0.0587074 0.271163 0.155069 -5.22945 0.756613 18.085 0.0204348 0.19578 0.428827 
1.37 0.972407 -0.011195 0.0976919 0.211554 18.632 13.3446 4.08225 -0.13735 -0.0566202 0.716989 -5.09378 0.0188877 18.3289 0.0199451 0.195982 0.430398 
1.375 0.972229 -0.0115311 0.0977268 0.212338 18.6221 13.3732 4.07612 0.0776701 -0.152048 0.529501 -5.02191 0.282602 17.8624 0.0194549 0.196179 0.431969 
1.38 0.97205 -0.011867 0.0977588 0.213123 18.6123 13.4017 4.07022 -0.207101 0.252536 0.0703152 -5.81593 -0.500781 18.3244 0.0189642 0.196371 0.433539 
1.385 0.97187 -0.0122026 0.0977878 0.213907 18.6024 13.4302 4.06456 -0.480198 0.04235 0.49404 -5.40344 -0.313496 18.5885 0.018473 0.196558 0.43511 
1.39 0.971691 -0.012538 0.0978139 0.214692 18.5924 13.4587 4.05912 -0.102327 -0.168888 0.34005 -5.47716 0.103724 18.5952 0.0179814 0.19674 0.436681 
1.395 0.97151 -0.0128731 0.0978372 0.215476 18.5824 13.4871 4.05392 0.00658454 -0.00107923 0.521821 -4.55454 0.0250723 18.2906 0.0174893 0.196917 0.438252 
1.4 0.971329 -0.0132079 0.0978575 0.216261 18.5724 13.5156 4.04894 0.0872405 -0.223622 0.760341 -5.00138 -0.0493002 18.7591 0.0169968 0.19709 0.439823 
1.405 0.971148 -0.0135425 0.0978749 0.217045 18.5624 13.544 4.04421 -0.0583781 0.0305313 0.512159 -5.20081 0.388422 18.7353 0.0165039 0.197257 0.441393 
1.41 0.970966 -0.0138767 0.0978894 0.21783 18.5523 13.5724 4.03971 -0.282746 -0.411883 0.480486 -4.83175 0.22445 18.7294 0.0160105 0.19742 0.442964 
1.415 0.970784 -0.0142106 0.097901 0.218614 18.5422 13.6008 4.03544 -0.204079 -0.174 -0.0432076 -5.43871 0.282034 18.8199 0.0155168 0.197578 0.444535 
1.42 0.970601 -0.0145441 0.0979097 0.219398 18.532 13.6291 4.03142 -0.029137 0.384296 0.390619 -5.44794 0.385295 18.8672 0.0150227 0.19773 0.446106 
1.425 0.970418 -0.0148773 0.0979154 0.220183 18.5218 13.6574 4.02763 0.512584 0.240212 0.546166 -5.05447 0.585455 18.5035 0.0145281 0.197878 0.447677 
1.43 0.970234 -0.0152102 0.0979183 0.220967 18.5116 13.6858 4.02408 -0.355425 0.0270298 0.20309 -5.25451 0.462241 18.906 0.0140333 0.198021 0.449247 
1.435 0.97005 -0.0155426 0.0979183 0.221751 18.5014 13.714 4.02078 0.360092 -0.290442 0.502831 -4.99474 0.291106 19.0254 0.013538 0.198159 0.450818 
1.44 0.969865 -0.0158747 0.0979153 0.222535 18.4911 13.7423 4.01771 -0.103657 -0.364965 -0.136023 -6.07567 0.633471 18.8145 0.0130425 0.198292 0.452389 
1.445 0.96968 -0.0162064 0.0979095 0.22332 18.4808 13.7706 4.01489 -0.409505 -0.0504674 0.317445 -4.72883 0.176227 18.6016 0.0125466 0.19842 0.45396 
1.45 0.969494 -0.0165377 0.0979007 0.224104 18.4704 13.7988 4.01231 -0.0512874 0.117676 0.098211 -5.03063 -0.394149 18.8439 0.0120504 0.198543 0.455531 
1.455 0.969308 -0.0168686 0.0978891 0.224888 18.46 13.827 4.00998 -0.388859 -0.207153 0.275345 -5.26081 -0.0278242 18.9038 0.0115539 0.198661 0.457101 
1.46 0.969122 -0.017199 0.0978745 0.225672 18.4496 13.8552 4.00789 -0.083189 -0.0869317 0.19398 -5.42365 -0.68439 18.6797 0.0110571 0.198774 0.458672 
1.465 0.968935 -0.017529 0.097857 0.226455 18.4392 13.8833 4.00604 -0.661976 -0.024615 0.388571 -5.2394 -0.0984115 19.0103 0.01056 0.198882 0.460243 
1.47 0.968747 -0.0178585 0.0978367 0.227239 18.4287 13.9115 4.00444 0.00534259 0.083899 0.412026 -4.89695 -0.0634607 18.7045 0.0100627 0.198985 0.461814 
1.475 0.968559 -0.0181875 0.0978134 0.228023 18.4182 13.9396 4.00308 0.371356 -0.0713475 0.106964 -5.71704 -0.506872 19.1559 0.0095651 0.199083 0.463385 
