time_s,dpx,dpy,px,py,theta
186.053,-1.67002e-05,-9.18762e-06,4.99959,-0.00127491,1.42232
186.058,-0.000116152,7.64787e-05,4.99957,-0.00119927,1.41858
186.062,0.000100334,-4.23061e-05,4.99959,-0.00124109,1.41527
186.065,3.19513e-05,-5.10954e-05,4.99959,-0.00129157,1.41299
186.069,-2.28351e-05,-1.17608e-05,4.99959,-0.00130318,1.4093
186.077,-0.000229615,0.000249765,4.99955,-0.00105667,1.40359
186.078,0.000163095,-0.00016406,4.99958,-0.00121844,1.40261
186.082,-4.80963e-05,1.78565e-05,4.99957,-0.00120083,1.39954
186.087,4.13504e-05,8.50138e-06,4.99958,-0.00119246,1.39565
186.09,0.000172837,-0.00010476,4.99961,-0.00129561,1.39305
186.093,5.21275e-06,-2.80632e-05,4.99961,-0.00132323,1.39051
186.097,3.33001e-05,-6.01149e-05,4.99962,-0.00138237,1.38738
186.102,-6.38031e-05,2.35285e-05,4.9996,-0.00135924,1.38329
186.105,4.44508e-05,-6.97199e-05,4.99961,-0.00142774,1.38027
186.11,-0.00013137,0.000172995,4.99959,-0.00125787,1.37639
186.114,1.31706e-05,-4.27756e-05,4.99959,-0.00129984,1.37306
186.117,0.000200488,-0.000211986,4.99963,-0.0015077,1.37072
186.124,-0.000232789,0.000244641,4.99958,-0.00126794,1.36411
186.126,0.000123177,-0.000129676,4.99961,-0.00139485,1.36274
186.129,0.000102189,-0.000119455,4.99963,-0.00151173,1.36029
186.134,7.45118e-06,3.77017e-05,4.99963,-0.00147486,1.35606
186.137,2.31599e-05,-4.35226e-05,4.99964,-0.00151739,1.35369
186.145,-0.000237894,0.000249038,4.99958,-0.00127419,1.34704
186.148,3.65201e-05,-6.28885e-05,4.99959,-0.00133551,1.34394
186.15,0.000194356,-0.000115438,4.99964,-0.00144799,1.34242
186.154,0.000114738,-0.000138122,4.99966,-0.00158253,1.33923
186.157,-8.77579e-05,-2.35302e-05,4.99964,-0.00160543,1.33661
186.161,6.07241e-05,-8.18692e-06,4.99966,-0.0016134,1.33291
186.165,-4.32526e-05,1.36842e-05,4.99965,-0.0016001,1.32989
186.169,-0.000159614,0.000121774,4.99961,-0.00148184,1.32658
186.18,-0.000575904,0.000456787,4.99947,-0.00103861,1.31655
186.182,0.000272892,-0.000190945,4.99954,-0.00122341,1.31495
186.183,0.000240665,-0.000238736,4.9996,-0.00145438,1.31387
186.2,-0.00109931,0.000998905,4.99932,-0.000488263,1.29955
186.2,0.000254224,-0.000325966,4.99939,-0.000802311,1.29945
186.2,0.000429807,-0.000242701,4.9995,-0.00103613,1.29942
186.201,0.000259459,-0.000247068,4.99957,-0.00127416,1.29939
186.205,-6.46113e-05,3.20823e-05,4.99955,-0.00124325,1.29616
186.206,0.000160746,-7.86287e-05,4.9996,-0.00131893,1.29518
186.215,-0.000315064,0.000239961,4.99951,-0.00108803,1.2886
186.215,0.000339255,-0.000240252,4.99961,-0.00131878,1.28852
186.217,4.89634e-05,-5.78917e-05,4.99962,-0.00137438,1.28727
186.221,-9.40744e-05,6.53191e-05,4.99959,-0.00131167,1.28461
186.226,-0.000163149,0.000124819,4.99955,-0.00119192,1.28127
186.229,-0.00011779,1.80546e-05,4.99951,-0.00117462,1.28008
186.233,-0.000213603,0.000100587,4.99945,-0.00107825,1.27794
186.237,-6.87669e-05,0.000134786,4.99943,-0.000949208,1.27642
186.243,-0.000125355,0.000107979,4.9994,-0.000845874,1.27518
186.25,-0.000146274,0.000125999,4.99935,-0.000725341,1.27373
186.25,-8.68902e-05,8.27037e-05,4.99933,-0.00064626,1.27373
186.253,9.22888e-06,7.54587e-05,4.99933,-0.000574106,1.27385
186.259,-6.33357e-05,0.000145822,4.99931,-0.000434666,1.2741
186.261,-6.90861e-05,6.73675e-05,4.99929,-0.000370242,1.27429
186.265,7.20162e-05,2.13746e-05,4.99931,-0.0003498,1.27502
186.269,-3.21656e-05,3.55646e-05,4.9993,-0.00031578,1.27557
186.275,2.39255e-05,7.06569e-05,4.99931,-0.00024818,1.27669
186.278,4.86162e-05,-4.18773e-05,4.99933,-0.000288259,1.27717
186.281,-4.57479e-05,4.72642e-05,4.99931,-0.000243017,1.27758
186.285,7.74272e-05,1.67136e-05,4.99933,-0.000227017,1.27837
186.289,6.0395e-05,3.13849e-05,4.99935,-0.000196965,1.27899
186.293,-2.6861e-05,3.09954e-05,4.99934,-0.00016728,1.27959
186.298,6.5781e-05,-5.66628e-05,4.99936,-0.000221557,1.28024
186.301,4.09563e-05,-3.52792e-05,4.99937,-0.000255357,1.28065
186.306,7.62392e-05,1.77369e-05,4.9994,-0.000238362,1.28142
186.311,4.41631e-05,-3.80415e-05,4.99941,-0.000274822,1.28186
186.313,2.22608e-05,-1.91751e-05,4.99942,-0.000293202,1.28208
186.318,5.24125e-05,-4.51474e-05,4.99943,-0.000336481,1.2826
186.321,1.15382e-05,-9.93882e-06,4.99943,-0.000346009,1.28271
186.325,1.86202e-05,-1.60392e-05,4.99944,-0.000361388,1.2829
186.329,1.49937e-05,-1.29154e-05,4.99944,-0.000373772,1.28304
186.333,-6.03571e-06,5.19908e-06,4.99944,-0.000368786,1.28298
186.337,-5.54114e-06,4.77306e-06,4.99944,-0.000364209,1.28293
186.352,-6.79038e-05,-2.49169e-05,4.99942,-0.000388101,1.28224
186.352,-2.12058e-06,1.82664e-06,4.99942,-0.00038635,1.28222
186.352,8.39775e-05,3.21362e-06,4.99944,-0.000383269,1.2822
186.353,-5.33672e-06,4.59697e-06,4.99944,-0.000378862,1.28215
186.358,-2.17734e-05,-6.4653e-05,4.99944,-0.000440841,1.28191
186.361,-1.44521e-05,1.24488e-05,4.99943,-0.000428908,1.28177
186.365,-1.94754e-05,1.67758e-05,4.99943,-0.000412828,1.28158
186.37,6.64455e-05,1.83154e-05,4.99945,-0.000395273,1.28139
186.375,-1.80291e-05,1.553e-05,4.99944,-0.000380389,1.28121
186.377,-9.88701e-06,8.51653e-06,4.99944,-0.000372227,1.28112
186.381,-8.47002e-06,7.29596e-06,4.99944,-0.000365235,1.28103
186.385,-8.18029e-06,-7.63619e-05,4.99943,-0.000438413,1.28093
186.39,7.95461e-05,7.03071e-06,4.99946,-0.000431676,1.28087
186.393,-3.26299e-06,2.81069e-06,4.99945,-0.000428983,1.28084
186.397,-5.12513e-06,4.41472e-06,4.99945,-0.000424752,1.28079
186.401,5.04578e-07,-4.34637e-07,4.99945,-0.000425169,1.2808
186.405,5.85367e-07,-5.04227e-07,4.99945,-0.000425652,1.2808
186.41,7.35886e-06,-6.33882e-06,4.99946,-0.000431726,1.28087
186.415,7.94588e-06,-6.84447e-06,4.99946,-0.000438285,1.28095
186.417,2.37695e-06,-2.04747e-06,4.99946,-0.000440247,1.28098
186.421,5.766e-06,-4.96676e-06,4.99946,-0.000445007,1.28103
186.425,5.90518e-06,-5.08664e-06,4.99946,-0.000449881,1.28109
186.429,4.30839e-06,-3.71118e-06,4.99946,-0.000453438,1.28113
186.433,2.94502e-06,-2.5368e-06,4.99946,-0.000455869,1.28116
186.437,3.90161e-06,-3.36079e-06,4.99947,-0.00045909,1.2812
186.442,7.90146e-07,-6.80621e-07,4.99947,-0.000459742,1.28121
186.445,3.72951e-07,-3.21255e-07,4.99947,-0.00046005,1.28121
186.449,-2.08622e-06,1.79704e-06,4.99946,-0.000458328,1.28119
186.453,-1.53669e-06,1.32369e-06,4.99946,-0.000457059,1.28118
186.46,-3.30259e-06,2.84481e-06,4.99946,-0.000454333,1.28114
186.462,-8.81075e-07,7.58946e-07,4.99946,-0.000453605,1.28114
186.465,-1.48719e-06,1.28104e-06,4.99946,-0.000452378,1.28112
186.469,-9.36356e-06,8.06564e-06,4.99946,-0.000444648,1.28103
186.477,-1.58007e-05,1.36105e-05,4.99946,-0.000431605,1.28087
186.48,-5.80248e-06,-7.84101e-05,4.99945,-0.000506743,1.28079
186.483,-1.76374e-05,-6.82157e-05,4.99945,-0.00057211,1.2806
186.485,-1.28913e-05,-7.23039e-05,4.99945,-0.000641391,1.28045
186.489,-5.07747e-05,-3.96717e-05,4.99943,-0.000679402,1.27993
186.493,4.36776e-05,-4.54809e-05,4.99944,-0.000722972,1.27949
186.497,3.4594e-05,-3.76565e-05,4.99945,-0.000759042,1.27897
186.502,0.000125138,-0.000214773,4.99949,-0.000964735,1.27759
186.505,0.000103987,-0.000105288,4.99952,-0.00106553,1.27689
186.509,-0.000103128,8.09752e-05,4.99949,-0.000988026,1.27501
186.525,-0.00025133,0.000260612,4.99942,-0.000738732,1.26821
186.526,0.000202525,-0.000198026,4.99948,-0.000927761,1.26762
186.527,0.000307029,-0.000212493,4.99957,-0.00113056,1.26723
186.53,-4.03871e-05,1.90736e-05,4.99956,-0.00111236,1.2651
186.53,0.000164728,-7.42015e-05,4.99961,-0.00118312,1.26502
186.534,0.000185837,-0.000199366,4.99966,-0.00137324,1.26253
186.537,2.55891e-05,-3.77574e-05,4.99967,-0.00140922,1.26106
186.544,-0.000128958,0.00016306,4.99963,-0.00125392,1.25634
186.546,0.000130585,-5.26489e-05,4.99967,-0.00130398,1.25506
186.56,-0.000644875,0.000448505,4.99947,-0.00087765,1.24606
186.561,0.000412218,-0.000227551,4.9996,-0.00109331,1.24586
186.561,0.00016288,-0.000156018,4.99965,-0.00124116,1.24574
186.561,0.000306537,-0.000295477,4.99975,-0.00152117,1.24531
186.565,3.51328e-05,-5.38359e-05,4.99976,-0.00157217,1.24307
186.569,-9.85557e-05,0.000152588,4.99973,-0.00142771,1.24038
186.578,-0.000323498,0.000247226,4.99963,-0.00119385,1.23372
186.581,0.000197869,-0.000201872,4.99969,-0.00138437,1.23222
186.582,0.000274245,-0.000184253,4.99978,-0.00155816,1.23149
186.586,-0.000119006,8.6795e-05,4.99974,-0.00147631,1.22859
186.594,-0.000207104,0.000146966,4.99967,-0.00133787,1.22308
186.597,7.16334e-05,-8.5277e-05,4.9997,-0.00141804,1.22119
186.6,6.07812e-05,7.4792e-06,4.99972,-0.00141102,1.21922
186.601,2.80674e-05,-3.20345e-05,4.99973,-0.00144109,1.21863
186.606,9.72598e-06,-3.98085e-05,4.99973,-0.00147846,1.21527
186.609,0.000168746,-9.3378e-05,4.99979,-0.00156599,1.2135
186.613,3.58552e-05,2.10925e-05,4.9998,-0.00154623,1.21041
186.617,4.53942e-05,-6.26749e-05,4.99982,-0.00160488,1.20827
186.622,1.03761e-06,5.10839e-05,4.99982,-0.00155712,1.20484
186.626,7.8501e-05,-9.90503e-05,4.99985,-0.00164961,1.20216
186.629,-1.67963e-05,-1.24724e-06,4.99984,-0.00165077,1.20026
186.633,2.4401e-05,-5.24493e-05,4.99985,-0.00169966,1.19704
186.641,-0.000298515,0.000233563,4.99974,-0.00148222,1.19149
186.644,9.31561e-05,-0.000103816,4.99978,-0.00157866,1.18982
186.646,0.000208531,-0.000211056,4.99985,-0.00177459,1.18842
186.649,4.11968e-05,2.4349e-05,4.99987,-0.001752,1.18626
186.653,-4.60331e-05,1.60793e-05,4.99985,-0.00173709,1.18321
186.657,7.62487e-05,-1.37019e-05,4.99988,-0.00174978,1.18052
186.661,-0.00016897,5.42823e-05,4.99982,-0.00169958,1.17796
186.666,0.00015537,-9.75711e-05,4.99988,-0.00178971,1.17433
186.669,4.82261e-05,1.8294e-05,4.99989,-0.00177284,1.17224
186.675,-0.000237732,0.000181206,4.9998,-0.00160584,1.16729
186.678,0.00014949,-7.67907e-05,4.99986,-0.00167646,1.16533
186.681,0.000159011,-0.0001684,4.99992,-0.00183121,1.16344
186.686,-8.26016e-06,-2.43154e-05,4.99992,-0.00185353,1.1599
186.691,-0.000157788,0.000195752,4.99986,-0.00167407,1.15577
186.693,4.38861e-05,-5.35182e-05,4.99987,-0.00172305,1.15447
186.698,0.000148362,-0.000174943,4.99993,-0.00188305,1.15075
186.701,3.61754e-05,2.86743e-05,4.99995,-0.00185686,1.14853
186.71,-0.000362364,0.000280705,4.9998,-0.00160082,1.14149
186.712,0.00015463,-0.000156769,4.99987,-0.00174336,1.14042
186.713,0.000248738,-0.000162282,4.99997,-0.00189084,1.13944
186.718,-1.93897e-05,-1.47286e-05,4.99996,-0.00190422,1.13579
186.721,1.30164e-05,-3.47851e-05,4.99997,-0.00193577,1.13333
186.726,5.7691e-05,-5.57418e-06,4.99999,-0.00194082,1.12959
186.729,4.01917e-05,2.52148e-05,5.00001,-0.00191802,1.12742
186.74,-0.000720641,0.000605035,4.9997,-0.00137148,1.11855
186.741,0.000331342,-0.000316844,4.99984,-0.00165647,1.11837
186.741,0.000413027,-0.000395064,5.00002,-0.00201179,1.11814
186.745,9.2742e-05,4.76417e-05,5.00006,-0.00196895,1.11477
186.75,-0.000137118,9.45384e-05,5,-0.00188407,1.11082
186.753,-2.703e-05,7.56792e-06,4.99999,-0.00187729,1.10882
186.758,0.00020684,-0.000149764,5.00008,-0.00201135,1.10484
186.761,-1.13662e-06,-2.25939e-05,5.00008,-0.00203154,1.10223
186.765,-0.00016618,0.00012743,5.00001,-0.00191784,1.09885
186.77,3.38362e-05,1.4974e-05,5.00002,-0.00190451,1.09489
186.773,5.96606e-05,-8.28215e-05,5.00005,-0.00197813,1.09202
186.777,0.00010655,-0.000131069,5.0001,-0.00209446,1.08875
186.781,5.90216e-07,-2.40814e-05,5.0001,-0.00211579,1.08616
186.785,4.26502e-06,4.83038e-05,5.0001,-0.00207305,1.08276
186.79,-1.56103e-05,-2.58418e-05,5.0001,-0.00209588,1.07828
186.797,-0.000290101,0.000309724,4.99996,-0.00182297,1.07283
186.798,0.000280944,-0.000273432,5.00009,-0.00206319,1.07216
186.801,0.000120159,-5.15254e-05,5.00015,-0.00210844,1.06991
186.805,8.07153e-07,-3.21259e-05,5.00015,-0.00213662,1.06645
186.811,-4.78541e-05,8.53409e-05,5.00013,-0.00206191,1.06168
186.813,8.37215e-05,-9.56895e-05,5.00017,-0.00214546,1.05991
186.817,-9.89592e-05,6.16691e-05,5.00012,-0.00209167,1.05634
186.821,0.000119025,-5.84064e-05,5.00018,-0.00214251,1.05321
186.825,-0.00014754,0.000111373,5.00011,-0.00204573,1.05002
186.83,1.36185e-05,3.23893e-05,5.00011,-0.00201763,1.04585
186.833,0.000175156,-0.000190165,5.0002,-0.00218219,1.04326
186.837,-8.28116e-05,4.77598e-05,5.00016,-0.00214092,1.03984
186.844,-0.000142793,0.00016712,5.00009,-0.00199681,1.03413
186.845,0.000231481,-0.000230825,5.0002,-0.00219519,1.03296
186.85,7.32712e-05,-1.89948e-05,5.00024,-0.0022115,1.02938
186.854,-0.000117773,-5.53363e-06,5.00018,-0.00221624,1.0256
186.857,-6.77215e-05,0.000126027,5.00015,-0.00210849,1.02322
186.862,0.000267347,-0.000209742,5.00029,-0.00228756,1.01897
186.865,2.7557e-05,3.60981e-05,5.0003,-0.00225682,1.01667
186.869,1.89435e-05,-5.5606e-05,5.00031,-0.00230411,1.01253
186.879,-0.000585893,0.000481107,5,-0.00189604,1.00413
186.88,0.000281823,-0.000274189,5.00015,-0.00212738,1.00346
186.882,0.000269129,-0.000187704,5.0003,-0.00228567,1.00182
186.885,1.3121e-05,-3.48752e-05,5.0003,-0.00231505,0.999358
186.891,-6.72895e-05,0.000102082,5.00027,-0.00222919,0.994388
186.893,6.07466e-05,-0.000159308,5.0003,-0.00236276,0.992373
186.897,-0.000149832,0.000196756,5.00022,-0.00219801,0.989181
186.902,8.84745e-05,-3.99484e-05,5.00027,-0.00223139,0.984888
186.912,-0.000467514,0.000363422,5.00001,-0.00192858,0.975934
186.913,0.000255256,-0.000251305,5.00015,-0.00213672,0.975001
186.914,0.000283929,-0.000276004,5.00031,-0.00236517,0.974352
186.917,0.000111763,-4.42935e-05,5.00037,-0.00240181,0.97202
186.922,-1.1881e-05,-2.90542e-05,5.00037,-0.00242581,0.967577
186.925,6.66891e-05,-5.46742e-06,5.0004,-0.00243032,0.964798
186.929,-0.000193122,0.000150637,5.00029,-0.0023065,0.961156
186.934,-8.04814e-06,-3.23557e-05,5.00029,-0.00233303,0.956751
186.937,0.000181401,-0.000112136,5.00039,-0.00242468,0.954243
186.943,-6.71489e-05,9.41035e-05,5.00035,-0.0023479,0.94841
186.947,-4.86598e-05,1.83419e-05,5.00033,-0.002333,0.945333
186.95,9.55457e-05,-0.000197141,5.00038,-0.00249282,0.942798
186.954,5.52215e-05,-3.44706e-06,5.00041,-0.00249561,0.93904
186.957,-7.21358e-07,-0.00010636,5.00041,-0.00258144,0.936417
186.966,-0.0003428,0.000339404,5.00021,-0.00230807,0.928719
186.966,0.000308583,-0.000213831,5.0004,-0.00247932,0.928335
186.969,0.000102445,-0.000119675,5.00046,-0.00257514,0.92589
186.974,-1.64181e-05,-2.5146e-05,5.00045,-0.00259523,0.921402
186.977,1.38884e-06,5.8639e-05,5.00045,-0.00254853,0.918842
186.981,2.60574e-05,-6.17337e-05,5.00046,-0.0025976,0.914775
186.985,2.4082e-05,3.12338e-05,5.00048,-0.00257285,0.911574
186.989,-0.00017417,0.000134312,5.00037,-0.00246668,0.90812
186.994,0.000161762,-0.000194343,5.00047,-0.00261989,0.903666
186.997,6.45413e-05,-3.61735e-06,5.00051,-0.00262273,0.900866
187.001,-0.000112206,7.30801e-05,5.00044,-0.00256545,0.89716
187.006,-2.24097e-05,-1.99849e-05,5.00043,-0.00258107,0.892613
187.009,0.000127676,-6.58583e-05,5.00051,-0.00263235,0.889574
187.014,6.51918e-05,-9.54436e-05,5.00055,-0.00270649,0.885894
187.017,-3.38288e-05,5.56669e-06,5.00053,-0.00270218,0.882964
187.024,-0.000471323,0.000390275,5.00023,-0.00240065,0.876567
187.027,0.000437367,-0.000356194,5.00051,-0.0026744,0.873999
187.029,7.90529e-05,-0.000175076,5.00056,-0.00280866,0.872165
187.033,-4.63698e-06,4.81142e-05,5.00056,-0.00277182,0.867815
187.037,3.40534e-05,-6.07638e-05,5.00058,-0.00281818,0.864693
187.041,-7.52553e-05,0.000116802,5.00053,-0.00272931,0.860508
187.046,0.000103626,-0.000136408,5.0006,-0.00283273,0.856344
187.049,-5.98892e-06,6.49941e-05,5.00059,-0.00278363,0.853711
187.053,6.97946e-06,-4.53003e-05,5.0006,-0.00281777,0.849455
187.057,2.02653e-05,-4.88869e-05,5.00061,-0.00285448,0.846196
187.061,-0.000184321,0.000143056,5.00049,-0.00274736,0.842641
187.066,-1.2445e-05,5.484e-05,5.00048,-0.00270643,0.838214
187.069,0.000232863,-0.000247731,5.00064,-0.00289061,0.835329
187.073,-0.000231137,0.000183383,5.00048,-0.00275463,0.831311
187.079,5.5862e-05,-1.9714e-05,5.00052,-0.00276919,0.82583
187.081,0.000121229,-0.000135855,5.0006,-0.00286906,0.82357
187.086,9.61326e-05,-0.000129953,5.00067,-0.00296439,0.819332
187.089,-5.84076e-05,2.67385e-05,5.00063,-0.00294485,0.816158
187.093,-0.000118028,0.000161503,5.00055,-0.0028272,0.812416
187.099,-0.000130142,7.28139e-05,5.00046,-0.00277434,0.806802
187.101,0.000336739,-0.0002538,5.00069,-0.0029576,0.804967
187.106,1.43439e-05,-5.1644e-05,5.0007,-0.00299482,0.800784
187.112,-0.000328948,0.000259779,5.00047,-0.00280833,0.794932
187.114,0.000259514,-0.00026283,5.00065,-0.00299594,0.793177
187.118,0.000134944,-7.99767e-05,5.00075,-0.00305293,0.789344
187.122,-8.33305e-05,4.82068e-05,5.00069,-0.00301871,0.785924
187.127,-3.18005e-05,7.15126e-05,5.00067,-0.00296812,0.781305
187.129,6.47383e-05,-0.000162746,5.00071,-0.00308272,0.77933
187.138,-0.000483618,0.000460702,5.00037,-0.00275894,0.770237
187.139,0.000509427,-0.000485959,5.00073,-0.00309732,0.770091
187.141,2.735e-05,3.62764e-05,5.00075,-0.00307206,0.767788
187.145,3.5247e-05,-6.96496e-05,5.00078,-0.00312044,0.763812
187.15,-0.000199986,0.000148692,5.00063,-0.00301759,0.759237
187.153,-1.63839e-05,-9.46011e-06,5.00062,-0.0030241,0.756479
187.158,0.000174621,-0.00020542,5.00075,-0.00316509,0.752153
187.161,6.45183e-05,-3.59754e-06,5.0008,-0.00316755,0.749353
187.165,-0.000120541,8.02596e-05,5.00071,-0.00311288,0.745565
187.17,-7.54249e-05,3.35393e-05,5.00065,-0.00309013,0.741358
187.173,0.000262714,-0.000106628,5.00085,-0.00316213,0.738811
187.177,-5.08355e-05,1.23584e-05,5.00081,-0.00315381,0.734848
187.181,-8.07489e-05,-2.95677e-05,5.00075,-0.00317364,0.732297
187.186,-0.000181841,0.000133063,5.00061,-0.00308467,0.727902
187.19,-9.85227e-05,-1.42575e-05,5.00054,-0.00309416,0.725175
187.193,-6.15408e-05,4.51527e-05,5.00049,-0.00306421,0.723701
187.197,-0.000136083,0.000101505,5.00039,-0.002997,0.720623
187.201,-0.000163039,5.70311e-05,5.00027,-0.00295937,0.718988
187.207,-0.000275243,0.000237091,5.00006,-0.00280321,0.716263
187.213,-5.39152e-05,0.000121992,5.00002,-0.00272312,0.714885
187.214,-3.62458e-05,3.12216e-05,4.99999,-0.00270265,0.714526
187.217,-6.42543e-05,5.53477e-05,4.99995,-0.00266638,0.71389
187.225,-8.02182e-06,6.90989e-06,4.99994,-0.00266186,0.713811
187.225,-1.32712e-07,1.14317e-07,4.99994,-0.00266178,0.713809
187.23,-4.02523e-05,4.25304e-05,4.99991,-0.00263394,0.714276
187.233,2.81053e-05,5.91988e-05,4.99993,-0.00259516,0.714575
187.237,-4.51078e-05,4.67129e-05,4.9999,-0.00256455,0.714994
187.242,6.54726e-05,2.70111e-05,4.99995,-0.00254684,0.715663
187.255,8.23071e-05,-6.30406e-05,5.00001,-0.0025882,0.717343
187.256,1.24079e-05,-1.0688e-05,5.00002,-0.00259523,0.717466
187.256,4.69166e-06,7.9367e-05,5.00002,-0.00254304,0.717533
187.257,9.94023e-06,-8.56238e-06,5.00003,-0.00254867,0.717632
187.262,4.76892e-05,4.23295e-05,5.00006,-0.00252084,0.718125
187.265,2.79251e-05,-2.40543e-05,5.00008,-0.00253666,0.718401
187.269,-3.7935e-05,4.05343e-05,5.00006,-0.00250999,0.718891
187.275,4.27055e-05,-3.67859e-05,5.00009,-0.00253421,0.719313
187.277,1.72766e-05,-1.48818e-05,5.0001,-0.00254402,0.719485
187.282,2.3109e-05,-1.99058e-05,5.00012,-0.00255713,0.719713
187.285,1.44808e-05,-1.24736e-05,5.00013,-0.00256536,0.719857
187.29,2.32947e-05,-2.00658e-05,5.00015,-0.00257859,0.720087
187.294,5.29482e-06,-4.56089e-06,5.00015,-0.00258159,0.72014
187.297,2.68424e-06,-2.31217e-06,5.00015,-0.00258312,0.720166
187.302,-9.99878e-06,8.61281e-06,5.00015,-0.00257744,0.720067
187.305,7.91677e-05,7.35667e-06,5.0002,-0.00257259,0.720007
187.31,-9.92218e-06,8.54683e-06,5.0002,-0.00256695,0.719909
187.313,-8.49288e-06,-7.60927e-05,5.00019,-0.00261712,0.719804
187.317,-1.39068e-05,1.19791e-05,5.00018,-0.00260922,0.719666
187.322,-2.27855e-05,1.96271e-05,5.00016,-0.00259629,0.719441
187.325,-1.07285e-05,9.24138e-06,5.00016,-0.0025902,0.719334
187.329,-1.53472e-05,-7.01884e-05,5.00014,-0.00263644,0.719161
187.333,-1.36178e-05,1.17302e-05,5.00013,-0.00262871,0.719027
187.337,-1.51328e-05,1.30352e-05,5.00012,-0.00262013,0.718877
187.344,-1.96008e-05,1.68838e-05,5.00011,-0.00260901,0.718683
187.35,-1.86574e-05,1.60712e-05,5.00009,-0.00259843,0.718498
187.35,-3.41952e-07,2.94553e-07,5.00009,-0.00259824,0.718494
187.354,-4.72177e-06,4.06727e-06,5.00009,-0.00259556,0.718448
187.357,-3.99945e-06,3.44507e-06,5.00009,-0.00259329,0.718408
187.361,-2.0909e-06,1.80107e-06,5.00009,-0.00259211,0.718387
187.365,-1.63261e-06,1.40631e-06,5.00008,-0.00259118,0.718371
187.369,-1.97069e-06,1.69753e-06,5.00008,-0.00259006,0.718352
187.374,2.35908e-06,-2.03208e-06,5.00008,-0.0025914,0.718375
187.377,1.3927e-06,-1.19965e-06,5.00009,-0.00259219,0.718389
187.381,4.76569e-06,-4.1051e-06,5.00009,-0.00259489,0.718436
187.385,3.8789e-06,-3.34123e-06,5.00009,-0.00259709,0.718475
187.389,5.09301e-06,-4.38705e-06,5.0001,-0.00259998,0.718525
187.394,4.92866e-06,-4.24548e-06,5.0001,-0.00260277,0.718574
187.397,3.68108e-06,-3.17083e-06,5.0001,-0.00260486,0.71861
187.401,1.80894e-06,-1.5582e-06,5.0001,-0.00260589,0.718628
187.411,4.25451e-06,-3.66478e-06,5.00011,-0.0026083,0.71867
187.411,5.38082e-08,-4.63497e-08,5.00011,-0.00260833,0.718671
187.413,8.49857e-07,-7.32055e-07,5.00011,-0.00260881,0.718679
187.417,1.23049e-06,-1.05993e-06,5.00011,-0.00260951,0.718691
187.421,2.86582e-07,-2.46858e-07,5.00011,-0.00260967,0.718694
187.426,3.31009e-07,-2.85127e-07,5.00011,-0.00260986,0.718697
187.43,2.99334e-07,-2.57842e-07,5.00011,-0.00261003,0.7187
187.433,-5.25484e-07,4.52644e-07,5.00011,-0.00260973,0.718695
187.437,-5.90956e-07,5.09042e-07,5.00011,-0.0026094,0.718689
187.445,1.06491e-07,-9.17301e-08,5.00011,-0.00260946,0.71869
187.446,1.5853e-08,-1.36555e-08,5.00011,-0.00260947,0.718691
187.449,3.90307e-08,-3.36205e-08,5.00011,-0.00260949,0.718691
187.453,6.03347e-08,-5.19715e-08,5.00011,-0.00260952,0.718692
187.457,5.54293e-08,-4.7746e-08,5.00011,-0.00260955,0.718692
187.461,1.59594e-06,-1.37472e-06,5.00011,-0.00261046,0.718708
187.466,2.30576e-06,-1.98615e-06,5.00011,-0.00261177,0.718731
187.469,1.44614e-06,-1.24569e-06,5.00011,-0.00261259,0.718745
187.476,1.86182e-06,-1.60375e-06,5.00011,-0.00261364,0.718763
187.477,1.60719e-07,-1.38441e-07,5.00011,-0.00261373,0.718765
